,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,1,0.9741,100.0,0.864
2,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,4,0.0,100.0,0.974
3,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,8,0.0,100.0,0.974
4,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,12,0.0,100.0,0.974
5,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,1,16,0.0,100.0,0.974
6,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,1,0.9968,100.0,0.946
7,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,4,0.0,100.0,0.946
8,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,8,0.0,100.0,0.946
9,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,12,0.0,100.0,0.946
10,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,2,16,0.0,100.0,0.946
11,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,1,1.0892,87.5,0.8395
12,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,4,0.3361,87.5,0.8144
13,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,8,0.2977,87.5,0.8166
14,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,12,0.2549,87.5,0.8362
15,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,3,16,0.2057,87.5,0.8527
16,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,1,1.0313,87.5,0.8363
17,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,4,0.283,87.5,0.8094
18,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,8,0.2822,87.5,0.8086
19,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,12,0.2499,87.5,0.7809
20,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,4,16,0.2528,87.5,0.7852
21,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,1,0.9257,87.5,0.8128
22,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,4,0.2546,87.5,0.7828
23,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,8,0.2492,87.5,0.791
24,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,12,0.2399,87.5,0.8157
25,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,5,16,0.2317,87.5,0.8183
26,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,6,1,0.9972,75.0,0.7779
27,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,6,4,0.6478,75.0,0.6309
28,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,6,8,0.6565,75.0,0.6804
29,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,6,12,0.5155,75.0,0.707
30,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,0,6,16,0.5,75.0,0.707
31,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,1,1,0.9445,100.0,0.9404
32,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,1,4,0.0,100.0,0.9404
33,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,1,8,0.0,100.0,0.9404
34,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,1,12,0.0,100.0,0.9404
35,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,1,16,0.0,100.0,0.9404
36,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,2,1,0.9769,100.0,0.9128
37,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,2,4,0.565,100.0,0.8276
38,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,2,8,0.0,100.0,0.9198
39,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,2,12,0.0,100.0,0.9198
40,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,2,16,0.0,100.0,0.9198
41,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,3,1,0.9127,87.5,0.7744
42,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,3,4,0.2558,87.5,0.8337
43,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,3,8,0.2485,87.5,0.8256
44,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,3,12,0.2166,87.5,0.8344
45,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,3,16,0.1887,87.5,0.8514
46,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,4,1,0.9763,87.5,0.8387
47,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,4,4,0.2571,87.5,0.8073
48,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,4,8,0.2557,87.5,0.8066
49,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,4,12,0.2565,87.5,0.8076
50,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,4,16,0.2571,87.5,0.8078
51,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,5,1,1.02,87.5,0.8434
52,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,5,4,0.3347,87.5,0.8184
53,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,5,8,0.3093,87.5,0.8112
54,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,5,12,0.2665,87.5,0.8229
55,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,5,16,0.2835,87.5,0.8077
56,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,6,1,0.998,100.0,0.8904
57,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,6,4,0.5076,87.5,0.7403
58,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,6,8,0.5862,100.0,0.7476
59,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,6,12,0.2671,75.0,0.7472
60,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,1,6,16,0.3314,87.5,0.7532
61,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,1,1,0.9792,100.0,0.9699
62,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,1,4,0.0,100.0,0.9699
63,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,1,8,0.0,100.0,0.9699
64,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,1,12,0.0,100.0,0.9699
65,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,1,16,0.0,100.0,0.9699
66,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,2,1,1.0263,100.0,0.9065
67,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,2,4,0.0,100.0,0.9065
68,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,2,8,0.0,100.0,0.9065
69,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,2,12,0.0,100.0,0.9065
70,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,2,16,0.0,100.0,0.9065
71,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,3,1,1.031,87.5,0.8209
72,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,3,4,0.3018,87.5,0.8117
73,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,3,8,0.275,87.5,0.8017
74,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,3,12,0.2751,87.5,0.8016
75,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,3,16,0.2749,87.5,0.8015
76,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,4,1,0.9626,87.5,0.8438
77,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,4,4,0.2812,87.5,0.8182
78,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,4,8,0.2792,87.5,0.8197
79,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,4,12,0.264,87.5,0.8086
80,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,4,16,0.2861,87.5,0.83
81,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,5,1,1.0043,87.5,0.8088
82,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,5,4,0.2851,75.0,0.7626
83,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,5,8,0.3383,75.0,0.7347
84,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,5,12,0.4999,75.0,0.7306
85,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,5,16,0.4998,75.0,0.7309
86,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,6,1,1.0264,87.5,0.7558
87,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,6,4,0.9059,87.5,0.6348
88,mlp,vgg11,hinge,shj_images_set2,0.002,0.015,,2.0,2,6,8,0.8446,62.5,0.5795
