,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,1,1,0.0324,50.0,0.5254
2,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,1,4,0.213,50.0,0.5305
3,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,1,8,0.0139,50.0,0.577
4,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,1,12,0.0074,50.0,0.6065
5,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,1,16,0.0045,50.0,0.6269
6,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,2,1,0.1046,50.0,0.5013
7,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,2,4,0.0297,50.0,0.5079
8,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,2,8,0.0268,50.0,0.517
9,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,2,12,0.0238,50.0,0.5283
10,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,2,16,0.0202,50.0,0.543
11,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,3,1,0.0299,50.0,0.5168
12,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,3,4,0.0228,50.0,0.5395
13,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,3,8,0.0182,50.0,0.5598
14,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,3,12,0.0152,50.0,0.5754
15,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,3,16,0.013,50.0,0.5879
16,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,4,1,0.0618,50.0,0.5059
17,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,4,4,0.0208,50.0,0.5528
18,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,4,8,0.0148,62.5,0.585
19,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,4,12,0.0118,62.5,0.6057
20,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,4,16,0.0099,62.5,0.6187
21,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,5,1,0.1167,50.0,0.5005
22,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,5,4,0.0333,50.0,0.5047
23,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,5,8,0.0282,50.0,0.5126
24,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,5,12,0.0262,50.0,0.5206
25,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,5,16,0.0242,50.0,0.5292
26,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,6,1,0.1104,50.0,0.499
27,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,6,4,0.0337,50.0,0.499
28,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,6,8,0.0314,50.0,0.501
29,mlp,resnet152,mse,shj_images_set2,0.002,0.015,,2.0,0,6,12,0.0305,50.0,0.5037
