,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,1,0.1066,50.0,0.5116
2,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,4,0.0946,50.0,0.512
3,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,8,0.0814,50.0,0.5125
4,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,12,0.0706,62.5,0.513
5,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,16,0.0619,75.0,0.5134
6,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,20,0.0549,75.0,0.5139
7,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,24,0.0491,62.5,0.5144
8,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,28,0.0445,62.5,0.5148
9,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,32,0.0407,62.5,0.5153
10,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,36,0.0376,62.5,0.5157
11,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,40,0.035,50.0,0.5162
12,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,44,0.0329,50.0,0.5166
13,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,48,0.0312,50.0,0.5171
14,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,52,0.0298,50.0,0.5176
15,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,56,0.0286,50.0,0.5181
16,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,60,0.0275,50.0,0.5186
17,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,64,0.0267,50.0,0.5191
18,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,68,0.0259,50.0,0.5196
19,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,72,0.0253,50.0,0.5201
20,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,76,0.0247,50.0,0.5207
21,mlp,,mse,abstract,0.001,0.005,,1.0,0,1,80,0.0242,50.0,0.5212
