,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,1,0.7741,50.0,0.4752
2,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,4,0.7606,50.0,0.4792
3,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,8,0.7443,50.0,0.4845
4,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,12,0.7294,50.0,0.4897
5,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,16,0.7159,50.0,0.4948
6,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,20,0.7033,50.0,0.4998
7,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,24,0.6916,50.0,0.5047
8,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,28,0.6805,50.0,0.5096
9,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,32,0.6699,50.0,0.5145
10,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,36,0.6597,62.5,0.5193
11,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,40,0.6498,75.0,0.5241
12,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,44,0.6402,87.5,0.5289
13,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,48,0.6308,100.0,0.5338
14,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,52,0.6215,100.0,0.5386
15,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,56,0.6123,100.0,0.5435
16,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,60,0.6031,100.0,0.5485
17,mlp,,ll,abstract,0.001,0.005,,1.0,0,1,64,0.5939,100.0,0.5536
18,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,1,0.6959,50.0,0.5
19,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,4,0.6958,37.5,0.5
20,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,8,0.6955,37.5,0.5
21,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,12,0.6954,37.5,0.5
22,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,16,0.6952,37.5,0.5
23,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,20,0.6951,37.5,0.5
24,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,24,0.695,37.5,0.5
25,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,28,0.6948,37.5,0.5
26,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,32,0.6948,37.5,0.5
27,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,36,0.6947,37.5,0.5
28,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,40,0.6946,37.5,0.5
29,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,44,0.6945,37.5,0.5
30,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,48,0.6945,37.5,0.5
31,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,52,0.6944,37.5,0.5
32,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,56,0.6944,37.5,0.5
33,mlp,,ll,abstract,0.001,0.005,,1.0,0,2,60,0.6943,37.5,0.5001
