,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,32,1.0028,50.0,0.5066
2,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,32,0.8968,100.0,0.566
3,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,32,0.7468,100.0,0.6375
4,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,32,0.5968,100.0,0.7034
5,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,20,32,0.4468,100.0,0.7618
6,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,25,32,0.2968,100.0,0.8118
7,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,30,32,0.1468,100.0,0.8534
8,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,32,1.0298,87.5,0.5096
9,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,32,0.8907,100.0,0.5692
10,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,32,0.7407,100.0,0.6407
11,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,32,0.5907,100.0,0.7065
12,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,20,32,0.4407,100.0,0.7647
13,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,25,32,0.2907,100.0,0.8143
14,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,30,32,0.1407,100.0,0.8555
15,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,32,1.0252,62.5,0.5097
16,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,32,0.8906,100.0,0.5692
17,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,32,0.7406,100.0,0.6407
18,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,32,0.5906,100.0,0.7064
19,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,20,32,0.4406,100.0,0.7645
20,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,25,32,0.2906,100.0,0.8142
21,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,30,32,0.1406,100.0,0.8554
22,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,32,1.0249,62.5,0.5098
23,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,32,0.8903,100.0,0.5693
24,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,32,0.7403,100.0,0.6408
25,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,32,0.5903,100.0,0.7065
26,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,20,32,0.4403,100.0,0.7646
27,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,25,32,0.2903,100.0,0.8143
28,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,30,32,0.1403,100.0,0.8554
29,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,32,1.0287,50.0,0.508
30,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,32,0.894,100.0,0.5675
31,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,32,0.744,100.0,0.6391
32,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,32,0.594,100.0,0.705
33,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,20,32,0.444,100.0,0.7633
34,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,25,32,0.294,100.0,0.8131
35,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,30,32,0.144,100.0,0.8545
36,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,32,1.0148,100.0,0.5116
37,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,32,0.8868,100.0,0.5711
38,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,32,0.7368,100.0,0.6425
39,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,32,0.5868,100.0,0.7081
40,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,20,32,0.4369,100.0,0.7661
41,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,25,32,0.2869,100.0,0.8155
42,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,30,32,0.1369,100.0,0.8565
43,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,1,32,1.0033,50.0,0.5066
44,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,5,32,0.8968,100.0,0.566
45,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,10,32,0.7468,100.0,0.6375
46,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,15,32,0.5968,100.0,0.7034
47,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,20,32,0.4468,100.0,0.7618
48,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,25,32,0.2968,100.0,0.8118
49,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,30,32,0.1468,100.0,0.8534
50,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,1,32,1.0284,87.5,0.5104
51,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,5,32,0.8891,100.0,0.57
52,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,10,32,0.7391,100.0,0.6415
53,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,15,32,0.5891,100.0,0.7072
54,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,20,32,0.4391,100.0,0.7652
55,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,25,32,0.2891,100.0,0.8148
56,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,30,32,0.1391,100.0,0.8559
57,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,1,32,1.0255,62.5,0.5101
58,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,5,32,0.8899,100.0,0.5695
59,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,10,32,0.7399,100.0,0.641
60,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,15,32,0.5899,100.0,0.7067
61,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,20,32,0.4399,100.0,0.7648
62,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,25,32,0.2899,100.0,0.8144
63,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,30,32,0.1399,100.0,0.8555
64,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,1,32,1.0247,62.5,0.5104
65,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,5,32,0.8891,100.0,0.5699
66,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,10,32,0.7391,100.0,0.6413
67,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,15,32,0.5891,100.0,0.707
68,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,20,32,0.4391,100.0,0.7651
69,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,25,32,0.2891,100.0,0.8146
70,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,30,32,0.1391,100.0,0.8557
71,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,5,1,32,1.0286,50.0,0.5085
72,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,5,5,32,0.893,100.0,0.568
73,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,5,10,32,0.743,100.0,0.6395
74,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,5,15,32,0.593,100.0,0.7054
75,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,5,20,32,0.443,100.0,0.7637
76,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,5,25,32,0.293,100.0,0.8135
77,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,5,30,32,0.143,100.0,0.8548
