,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,16,0.6955,100.0,0.5039
2,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,16,0.675,100.0,0.5254
3,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,16,0.6411,100.0,0.561
4,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,16,0.5083,100.0,0.7251
5,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,16,0.6956,100.0,0.5037
6,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,16,0.6763,100.0,0.5239
7,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,16,0.6446,100.0,0.5567
8,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,16,0.6126,100.0,0.59
9,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,16,0.6938,87.5,0.5072
10,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,16,0.6645,87.5,0.5381
11,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,16,0.6235,100.0,0.5848
12,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,16,0.582,100.0,0.6307
13,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,16,0.6933,100.0,0.5081
14,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,16,0.6605,100.0,0.5426
15,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,16,0.616,100.0,0.5906
16,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,16,0.5731,100.0,0.6351
17,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,16,0.6956,100.0,0.5037
18,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,16,0.6765,100.0,0.5237
19,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,16,0.6448,100.0,0.5564
20,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,16,0.6128,100.0,0.5898
21,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,16,0.6957,100.0,0.5035
22,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,16,0.6774,100.0,0.5226
23,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,16,0.6461,100.0,0.5551
24,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,16,0.614,100.0,0.5885
25,alcove,resnet18,ll,shj_images_set1,0.0033,0.03,6.5,2,1,1,1,16,0.6955,100.0,0.5039
