,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,16,0.4101,50.0,0.5064
2,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,16,0.3031,50.0,0.5582
3,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,16,0.1632,50.0,0.6028
4,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,16,0.0879,50.0,0.6314
5,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,16,0.4804,50.0,0.5107
6,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,16,0.2573,50.0,0.565
7,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,16,0.0891,62.5,0.614
8,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,16,0.0296,62.5,0.6471
9,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,16,0.4795,50.0,0.5139
10,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,16,0.3037,50.0,0.5614
11,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,16,0.1629,50.0,0.605
12,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,16,0.0868,50.0,0.633
13,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,16,0.3416,50.0,0.5002
14,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,16,0.3027,50.0,0.5582
15,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,16,0.163,50.0,0.6027
16,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,16,0.0878,50.0,0.6313
17,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,16,0.4064,50.0,0.5053
18,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,16,0.3035,50.0,0.5574
19,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,16,0.1635,50.0,0.6022
20,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,16,0.0881,50.0,0.6309
21,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,16,0.4807,50.0,0.5063
22,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,16,0.3107,50.0,0.5594
23,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,16,0.1673,50.0,0.6039
24,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,16,0.0901,50.0,0.6323
25,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,1,16,0.4102,50.0,0.5065
26,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,5,16,0.3028,50.0,0.5583
27,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,10,16,0.1631,50.0,0.6029
28,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,15,16,0.0878,50.0,0.6314
29,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,1,16,0.4788,50.0,0.5098
30,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,5,16,0.3047,50.0,0.5601
31,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,10,16,0.1641,50.0,0.6042
32,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,15,16,0.0884,50.0,0.6324
33,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,1,16,0.4786,50.0,0.512
34,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,5,16,0.3148,62.5,0.5606
35,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,10,16,0.1695,62.5,0.6048
36,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,15,16,0.0913,62.5,0.6331
37,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,1,16,0.3426,50.0,0.5002
38,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,5,16,0.3009,50.0,0.5592
39,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,10,16,0.1621,50.0,0.6034
40,alcove,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,15,16,0.0873,50.0,0.6318
