,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,16,1.0028,50.0,0.5066
2,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,16,0.8968,100.0,0.566
3,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,16,0.7468,100.0,0.6375
4,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,16,0.5968,100.0,0.7034
5,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,16,1.0298,87.5,0.5096
6,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,16,0.8907,100.0,0.5692
7,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,16,0.7407,100.0,0.6407
8,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,16,0.5907,100.0,0.7065
9,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,16,1.0252,62.5,0.5097
10,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,16,0.8906,100.0,0.5692
11,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,16,0.7406,100.0,0.6407
12,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,16,0.5906,100.0,0.7064
13,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,16,1.0249,62.5,0.5098
14,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,16,0.8903,100.0,0.5693
15,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,16,0.7403,100.0,0.6408
16,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,16,0.5903,100.0,0.7065
17,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,16,1.0287,50.0,0.508
18,alcove,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,16,0.894,100.0,0.5675
