,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,32,0.4884,50.0,0.5079
2,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,32,0.3202,50.0,0.5564
3,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,32,0.1725,50.0,0.6018
4,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,32,0.0929,50.0,0.631
5,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,20,32,0.05,50.0,0.6498
6,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,25,32,0.027,50.0,0.6621
7,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,30,32,0.0145,50.0,0.6705
8,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,32,0.4842,50.0,0.5045
9,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,32,0.3128,50.0,0.5566
10,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,32,0.1685,50.0,0.6018
11,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,32,0.0907,50.0,0.6308
12,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,20,32,0.0489,50.0,0.6495
13,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,25,32,0.0263,50.0,0.6619
14,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,30,32,0.0142,50.0,0.6703
15,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,32,0.4745,50.0,0.5129
16,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,32,0.3075,75.0,0.5612
17,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,32,0.1656,75.0,0.6049
18,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,32,0.0892,75.0,0.6329
19,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,20,32,0.048,75.0,0.6509
20,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,25,32,0.0259,75.0,0.6629
21,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,30,32,0.0139,75.0,0.6709
22,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,32,0.4761,50.0,0.5102
23,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,32,0.3119,50.0,0.5591
24,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,32,0.168,50.0,0.6036
25,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,32,0.0905,50.0,0.6322
26,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,20,32,0.0487,50.0,0.6506
27,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,25,32,0.0263,50.0,0.6627
28,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,30,32,0.0141,50.0,0.6709
29,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,32,0.4859,50.0,0.5068
30,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,32,0.322,50.0,0.555
31,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,32,0.1734,50.0,0.6009
32,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,32,0.0934,50.0,0.6303
33,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,20,32,0.0503,50.0,0.6493
34,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,25,32,0.0271,50.0,0.6618
35,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,30,32,0.0146,50.0,0.6702
36,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,32,0.487,50.0,0.504
37,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,32,0.3119,50.0,0.5569
38,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,32,0.1682,50.0,0.6011
39,alcove,resnet18,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,32,0.0907,50.0,0.6296
