,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,16,0.3335,50.0,0.5023
2,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,16,0.3054,50.0,0.5551
3,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,16,0.1645,50.0,0.6005
4,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,16,0.0886,50.0,0.6297
5,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,16,0.4839,50.0,0.5082
6,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,16,0.3009,50.0,0.5596
7,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,16,0.1621,50.0,0.6037
8,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,16,0.0873,50.0,0.632
9,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,16,0.4821,50.0,0.5087
10,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,16,0.3005,50.0,0.56
11,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,16,0.1619,50.0,0.604
12,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,16,0.0872,50.0,0.6322
13,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,16,0.4842,50.0,0.5138
14,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,16,0.2937,50.0,0.5638
15,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,16,0.1582,50.0,0.6066
16,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,16,0.0852,50.0,0.634
17,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,16,0.3382,50.0,0.5018
18,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,16,0.3054,50.0,0.5547
19,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,16,0.1645,50.0,0.6002
20,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,16,0.0886,50.0,0.6295
21,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,16,0.4832,50.0,0.5085
22,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,16,0.3009,50.0,0.5598
23,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,16,0.1621,50.0,0.6039
24,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,16,0.0873,50.0,0.6321
25,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,1,16,0.3345,50.0,0.5022
26,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,5,16,0.3055,50.0,0.555
27,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,10,16,0.1646,50.0,0.6005
28,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,15,16,0.0886,50.0,0.6297
29,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,1,16,0.4829,50.0,0.5096
30,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,5,16,0.2994,50.0,0.5607
31,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,10,16,0.1613,50.0,0.6045
32,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,15,16,0.0869,50.0,0.6325
33,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,1,16,0.4811,50.0,0.5092
34,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,5,16,0.2999,50.0,0.5603
35,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,10,16,0.1615,50.0,0.6042
36,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,15,16,0.087,50.0,0.6324
37,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,1,16,0.4842,50.0,0.5138
38,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,5,16,0.2937,50.0,0.5638
39,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,10,16,0.1582,50.0,0.6066
40,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,15,16,0.0852,50.0,0.634
41,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,5,1,16,0.3382,50.0,0.5018
42,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,5,5,16,0.3054,50.0,0.5547
43,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,5,10,16,0.1645,50.0,0.6002
44,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,5,15,16,0.0886,50.0,0.6295
45,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,6,1,16,0.4829,50.0,0.5086
46,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,6,5,16,0.3009,50.0,0.5599
47,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,6,10,16,0.1621,50.0,0.6039
48,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,6,15,16,0.0873,50.0,0.6322
49,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,2,1,1,16,0.3332,50.0,0.5066
50,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,2,1,5,16,0.2993,50.0,0.5583
51,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,2,1,10,16,0.1612,50.0,0.6028
52,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,2,1,15,16,0.0868,50.0,0.6313
53,alcove,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,2,2,1,16,0.4837,50.0,0.5082
