,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,1,32,0.4848,50.0,0.5182
2,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,5,32,0.2236,50.0,0.5761
3,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,10,32,0.079,50.0,0.6224
4,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,15,32,0.024,50.0,0.6512
5,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,20,32,0.0062,50.0,0.6688
6,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,25,32,0.0015,50.0,0.679
7,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,30,32,0.0003,50.0,0.6845
8,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,1,32,0.4915,50.0,0.5115
9,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,5,32,0.2642,50.0,0.5502
10,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,10,32,0.1309,50.0,0.5849
11,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,15,32,0.0668,50.0,0.6116
12,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,20,32,0.0329,50.0,0.6335
13,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,25,32,0.0151,50.0,0.6511
14,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,30,32,0.0064,50.0,0.6644
15,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,1,32,0.488,50.0,0.5146
16,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,5,32,0.2449,50.0,0.5611
17,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,10,32,0.1115,50.0,0.5973
18,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,15,32,0.0565,50.0,0.6201
19,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,20,32,0.0314,50.0,0.6365
20,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,25,32,0.0183,50.0,0.649
21,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,30,32,0.0109,50.0,0.6587
22,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,1,32,0.4873,50.0,0.5151
23,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,5,32,0.2423,50.0,0.5627
24,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,10,32,0.1106,50.0,0.5988
25,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,15,32,0.0584,50.0,0.6208
26,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,20,32,0.0355,62.5,0.6362
27,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,25,32,0.0237,62.5,0.6478
28,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,30,32,0.0165,62.5,0.6567
29,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,1,32,0.4907,50.0,0.512
30,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,5,32,0.2623,50.0,0.5511
31,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,10,32,0.134,50.0,0.5835
32,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,15,32,0.0772,50.0,0.6059
33,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,20,32,0.0482,50.0,0.623
34,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,25,32,0.0314,50.0,0.6368
35,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,30,32,0.0208,50.0,0.6478
36,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,1,32,0.4958,50.0,0.5073
37,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,5,32,0.2951,50.0,0.5325
38,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,10,32,0.1799,50.0,0.5559
39,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,15,32,0.1218,50.0,0.5754
40,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,20,32,0.0847,50.0,0.5933
41,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,25,32,0.0584,50.0,0.6099
42,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,30,32,0.0394,50.0,0.6246
1,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,1,32,0.4848,50.0,0.5182
2,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,5,32,0.2236,50.0,0.5761
3,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,10,32,0.079,50.0,0.6224
4,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,15,32,0.024,50.0,0.6512
5,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,20,32,0.0062,50.0,0.6688
6,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,25,32,0.0015,50.0,0.679
7,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,1,30,32,0.0003,50.0,0.6845
8,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,1,32,0.4915,50.0,0.5115
9,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,5,32,0.2642,50.0,0.5502
10,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,10,32,0.1309,50.0,0.5849
11,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,15,32,0.0668,50.0,0.6116
12,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,20,32,0.0329,50.0,0.6335
13,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,25,32,0.0151,50.0,0.6511
14,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,2,30,32,0.0064,50.0,0.6644
15,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,1,32,0.488,50.0,0.5146
16,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,5,32,0.2449,50.0,0.5611
17,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,10,32,0.1115,50.0,0.5973
18,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,15,32,0.0565,50.0,0.6201
19,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,20,32,0.0314,50.0,0.6365
20,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,25,32,0.0183,50.0,0.649
21,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,3,30,32,0.0109,50.0,0.6587
22,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,1,32,0.4873,50.0,0.5151
23,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,5,32,0.2423,50.0,0.5627
24,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,10,32,0.1106,50.0,0.5988
25,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,15,32,0.0584,50.0,0.6208
26,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,20,32,0.0355,62.5,0.6362
27,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,25,32,0.0237,62.5,0.6478
28,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,4,30,32,0.0165,62.5,0.6567
29,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,1,32,0.4907,50.0,0.512
30,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,5,32,0.2623,50.0,0.5511
31,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,10,32,0.134,50.0,0.5835
32,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,15,32,0.0772,50.0,0.6059
33,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,20,32,0.0482,50.0,0.623
34,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,25,32,0.0314,50.0,0.6368
35,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,5,30,32,0.0208,50.0,0.6478
36,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,1,32,0.4958,50.0,0.5073
37,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,5,32,0.2951,50.0,0.5325
38,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,10,32,0.1799,50.0,0.5559
39,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,15,32,0.1218,50.0,0.5754
40,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,20,32,0.0847,50.0,0.5933
41,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,25,32,0.0584,50.0,0.6099
42,alcove,,mse,abstract,0.0033,0.03,6.5,2,0,6,30,32,0.0394,50.0,0.6246
43,alcove,,mse,abstract,0.0033,0.03,6.5,2,1,1,1,32,0.4848,50.0,0.5182
44,alcove,,mse,abstract,0.0033,0.03,6.5,2,1,1,5,32,0.2236,50.0,0.5761
45,alcove,,mse,abstract,0.0033,0.03,6.5,2,1,1,10,32,0.079,50.0,0.6224
46,alcove,,mse,abstract,0.0033,0.03,6.5,2,1,1,15,32,0.024,50.0,0.6512
47,alcove,,mse,abstract,0.0033,0.03,6.5,2,1,1,20,32,0.0062,50.0,0.6688
48,alcove,,mse,abstract,0.0033,0.03,6.5,2,1,1,25,32,0.0015,50.0,0.679
49,alcove,,mse,abstract,0.0033,0.03,6.5,2,1,1,30,32,0.0003,50.0,0.6845
50,alcove,,mse,abstract,0.0033,0.03,6.5,2,1,2,1,32,0.4915,50.0,0.5115
