,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,1,1,32,0.6925,100.0,0.5091
2,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,1,5,32,0.6572,100.0,0.5447
3,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,1,10,32,0.6154,100.0,0.5882
4,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,1,15,32,0.5749,100.0,0.6311
5,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,1,20,32,0.5348,100.0,0.674
6,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,1,25,32,0.4939,100.0,0.7173
7,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,1,30,32,0.4505,100.0,0.7622
8,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,2,1,32,0.6942,100.0,0.5057
9,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,2,5,32,0.6716,100.0,0.5284
10,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,2,10,32,0.6441,100.0,0.5566
11,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,2,15,32,0.6171,100.0,0.5849
12,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,2,20,32,0.59,100.0,0.6136
13,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,2,25,32,0.5627,100.0,0.6427
14,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,2,30,32,0.5349,100.0,0.6725
15,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,3,1,32,0.6933,100.0,0.5074
16,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,3,5,32,0.6645,100.0,0.5364
17,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,3,10,32,0.631,100.0,0.5709
18,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,3,15,32,0.5999,100.0,0.6035
19,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,3,20,32,0.571,100.0,0.6339
20,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,3,25,32,0.5443,100.0,0.6621
21,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,3,30,32,0.5195,100.0,0.6882
22,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,4,1,32,0.6932,100.0,0.5077
23,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,4,5,32,0.6633,100.0,0.5378
24,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,4,10,32,0.6286,100.0,0.5735
25,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,4,15,32,0.5968,100.0,0.6069
26,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,4,20,32,0.5674,100.0,0.6378
27,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,4,25,32,0.5403,100.0,0.6662
28,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,4,30,32,0.5154,100.0,0.6921
29,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,5,1,32,0.694,100.0,0.506
30,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,5,5,32,0.6704,100.0,0.5298
31,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,5,10,32,0.6423,100.0,0.5587
32,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,5,15,32,0.6155,100.0,0.5866
33,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,5,20,32,0.59,100.0,0.6135
34,alcove,,ll,abstract,0.0033,0.03,6.5,2,0,5,25,32,0.5656,100.0,0.6393
