,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,1,1,32,0.9974,100.0,0.5182
2,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,1,5,32,0.8489,100.0,0.592
3,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,1,10,32,0.6361,100.0,0.692
4,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,1,15,32,0.3162,100.0,0.8182
5,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,1,20,32,0.0,100.0,0.8914
6,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,1,25,32,0.0,100.0,0.8914
7,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,1,30,32,0.0,100.0,0.8914
8,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,2,1,32,1.0041,100.0,0.5115
9,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,2,5,32,0.9109,100.0,0.5581
10,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,2,10,32,0.7835,100.0,0.6206
11,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,2,15,32,0.6312,100.0,0.6909
12,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,2,20,32,0.4211,100.0,0.7771
13,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,2,25,32,0.0,100.0,0.8929
14,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,2,30,32,0.0,100.0,0.8929
15,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,3,1,32,1.0008,100.0,0.5148
16,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,3,5,32,0.8824,100.0,0.5734
17,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,3,10,32,0.7344,100.0,0.6433
18,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,3,15,32,0.5861,100.0,0.707
19,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,3,20,32,0.4373,100.0,0.7626
20,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,3,25,32,0.2879,100.0,0.8095
21,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,3,30,32,0.1752,100.0,0.8406
22,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,4,1,32,1.0002,100.0,0.5154
23,alcove,,hinge,abstract,0.0033,0.03,6.5,2,0,4,5,32,0.8769,100.0,0.5763
