,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,32,0.6504,50.0,0.5804
2,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,32,0.1685,100.0,0.9738
3,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,32,0.0688,100.0,0.9954
4,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,32,0.0424,100.0,0.9982
5,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,20,32,0.0305,100.0,0.9991
6,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,25,32,0.0238,100.0,0.9994
7,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,30,32,0.0194,100.0,0.9996
8,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,32,0.9094,50.0,0.5074
9,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,32,0.6828,75.0,0.5826
10,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,32,0.5074,75.0,0.7112
11,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,32,0.44,75.0,0.7442
12,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,20,32,0.3815,87.5,0.7939
13,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,25,32,0.3017,100.0,0.8708
14,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,30,32,0.2374,100.0,0.9216
15,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,32,0.7401,75.0,0.6216
16,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,32,0.5279,75.0,0.785
17,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,32,0.2916,100.0,0.9443
18,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,32,0.0885,100.0,0.9934
19,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,20,32,0.0513,100.0,0.9975
20,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,25,32,0.0361,100.0,0.9987
21,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,30,32,0.0277,100.0,0.9992
22,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,32,0.7214,62.5,0.6292
23,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,32,0.3466,87.5,0.8595
24,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,32,0.0967,100.0,0.9917
25,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,32,0.0545,100.0,0.9972
26,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,20,32,0.0373,100.0,0.9986
27,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,25,32,0.0282,100.0,0.9992
28,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,30,32,0.0226,100.0,0.9995
29,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,32,0.8597,62.5,0.5613
30,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,32,0.6211,87.5,0.6606
31,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,32,0.4757,87.5,0.7952
32,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,32,0.3491,87.5,0.8396
33,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,20,32,0.3098,87.5,0.8493
34,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,25,32,0.2863,87.5,0.8582
35,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,30,32,0.2473,87.5,0.8695
36,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,32,0.9244,50.0,0.506
37,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,32,0.7159,62.5,0.5171
38,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,32,0.6932,62.5,0.5415
39,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,32,0.6699,62.5,0.5712
40,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,6,20,32,0.6365,75.0,0.6255
41,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,6,25,32,0.5513,87.5,0.702
