,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,64,0.3224,50.0,0.5
2,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,64,0.2899,50.0,0.5
3,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,64,0.2899,50.0,0.5
4,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,64,0.2899,50.0,0.5
5,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,20,64,0.2899,50.0,0.5
6,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,25,64,0.2899,50.0,0.5
7,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,30,64,0.2899,50.0,0.5
8,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,35,64,0.2899,50.0,0.5
9,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,40,64,0.2899,50.0,0.5
10,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,45,64,0.2899,50.0,0.5
11,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,50,64,0.2899,50.0,0.5
12,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,55,64,0.2899,50.0,0.5
13,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,60,64,0.2899,50.0,0.5
14,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,64,0.486,50.0,0.4984
15,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,64,0.3184,50.0,0.4998
16,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,64,0.2905,50.0,0.5001
17,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,64,0.2903,50.0,0.5
18,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,20,64,0.2902,50.0,0.5
19,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,25,64,0.2902,50.0,0.5
20,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,30,64,0.2901,50.0,0.5
21,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,35,64,0.2901,50.0,0.5
22,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,40,64,0.3249,50.0,0.4996
23,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,45,64,0.2904,50.0,0.5
24,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,50,64,0.2902,50.0,0.5
25,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,55,64,0.2902,50.0,0.5
26,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,60,64,0.2901,50.0,0.5
27,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,64,0.5344,50.0,0.5111
28,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,64,0.2455,50.0,0.5654
29,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,64,0.0069,50.0,0.6702
