,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,32,0.3718,50.0,0.5
2,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,32,0.2918,50.0,0.5038
3,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,32,0.29,50.0,0.4999
4,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,32,0.2899,50.0,0.4999
5,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,20,32,0.2898,50.0,0.4992
6,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,25,32,0.2898,50.0,0.5
7,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,30,32,0.2896,50.0,0.4999
8,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,32,0.535,50.0,0.4996
9,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,32,0.2901,50.0,0.5
10,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,32,0.2898,50.0,0.5001
11,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,32,0.2892,50.0,0.5003
12,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,20,32,0.2843,50.0,0.5026
13,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,25,32,0.27,50.0,0.5079
14,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,30,32,0.276,50.0,0.5055
15,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,32,0.677,50.0,0.5046
16,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,32,0.3706,50.0,0.5201
17,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,32,0.3761,50.0,0.5411
18,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,32,0.2113,50.0,0.5819
19,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,20,32,0.1586,50.0,0.6253
20,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,25,32,0.1628,50.0,0.6338
21,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,30,32,0.1596,50.0,0.641
22,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,32,0.472,50.0,0.5041
23,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,32,0.2376,50.0,0.5852
24,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,32,0.279,62.5,0.5914
25,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,32,0.2437,62.5,0.5904
26,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,20,32,0.2438,62.5,0.5867
27,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,25,32,0.2411,62.5,0.5859
28,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,30,32,0.2401,62.5,0.5856
29,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,32,0.5861,50.0,0.5094
30,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,32,0.3258,50.0,0.5001
31,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,32,0.3246,50.0,0.5007
32,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,32,0.3125,50.0,0.5108
33,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,20,32,0.2585,50.0,0.5366
34,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,25,32,0.3048,50.0,0.5176
35,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,30,32,0.3031,50.0,0.5195
36,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,32,0.43,50.0,0.5001
37,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,32,0.3634,50.0,0.5122
38,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,32,0.265,50.0,0.5472
39,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,32,0.2615,62.5,0.5495
40,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,20,32,0.2615,50.0,0.5489
41,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,25,32,0.261,50.0,0.5488
42,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,30,32,0.261,50.0,0.5488
43,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,1,32,0.2874,50.0,0.5002
44,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,5,32,0.2902,50.0,0.5
45,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,10,32,0.2901,50.0,0.5
46,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,15,32,0.2901,50.0,0.5
47,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,20,32,0.29,50.0,0.5
48,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,25,32,0.29,50.0,0.5
49,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,30,32,0.29,50.0,0.5
50,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,1,32,0.5456,50.0,0.5
51,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,5,32,0.3149,50.0,0.4986
52,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,10,32,0.3049,50.0,0.4993
53,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,15,32,0.2842,50.0,0.5023
54,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,20,32,0.2776,50.0,0.5048
55,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,25,32,0.2757,50.0,0.5056
56,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,30,32,0.2751,50.0,0.5059
57,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,1,32,0.8651,50.0,0.5104
58,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,5,32,0.2226,75.0,0.6042
59,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,10,32,0.2203,75.0,0.6038
60,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,15,32,0.203,50.0,0.5994
61,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,20,32,0.2021,50.0,0.6004
62,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,25,32,0.2019,50.0,0.6005
63,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,30,32,0.2018,50.0,0.6006
64,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,1,32,0.6393,50.0,0.5014
65,mlp,vgg11,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,5,32,0.2897,50.0,0.5223
