,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,64,1.2941,50.0,0.5007
2,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,64,1.1213,50.0,0.5089
3,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,64,1.1155,50.0,0.507
4,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,64,1.0383,75.0,0.5765
5,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,20,64,0.7483,75.0,0.6633
6,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,25,64,0.5675,75.0,0.6856
7,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,30,64,0.5658,75.0,0.6871
8,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,35,64,0.5675,75.0,0.7082
9,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,40,64,0.5674,75.0,0.7082
10,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,45,64,0.5672,75.0,0.7087
11,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,50,64,0.5671,75.0,0.7094
12,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,55,64,0.5524,75.0,0.7142
13,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,60,64,0.5675,75.0,0.7081
14,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,64,1.2015,50.0,0.4954
15,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,64,1.1348,50.0,0.5
16,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,64,1.1387,50.0,0.4999
17,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,64,1.1469,50.0,0.5004
18,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,20,64,1.0767,50.0,0.5279
19,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,25,64,1.0064,62.5,0.5604
20,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,30,64,0.9419,62.5,0.5833
21,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,35,64,0.8513,62.5,0.5918
22,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,40,64,0.8513,62.5,0.5918
23,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,45,64,0.8512,62.5,0.5919
24,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,50,64,0.8511,62.5,0.592
25,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,55,64,0.8513,62.5,0.5919
26,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,60,64,0.8513,62.5,0.592
27,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,64,1.2447,50.0,0.5016
28,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,64,1.1039,50.0,0.5372
29,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,64,0.666,87.5,0.7438
30,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,64,0.2838,87.5,0.788
31,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,20,64,0.2838,87.5,0.788
32,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,25,64,0.2838,87.5,0.7879
33,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,30,64,0.2838,87.5,0.7879
34,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,35,64,0.2838,87.5,0.7879
35,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,40,64,0.2838,87.5,0.7879
36,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,45,64,0.2838,87.5,0.7879
37,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,50,64,0.2838,87.5,0.7879
38,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,55,64,0.2838,87.5,0.7879
39,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,60,64,0.2838,87.5,0.7879
40,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,64,1.0122,50.0,0.566
41,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,64,0.638,75.0,0.6966
42,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,64,0.5463,75.0,0.7241
43,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,64,0.5675,75.0,0.7309
44,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,20,64,0.5675,75.0,0.7309
45,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,25,64,0.5675,75.0,0.7309
46,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,30,64,0.5675,75.0,0.7309
47,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,35,64,0.5675,75.0,0.7309
48,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,40,64,0.5674,75.0,0.731
49,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,45,64,0.5675,75.0,0.7308
50,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,50,64,0.5675,75.0,0.7308
