,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,16,1.1961,50.0,0.4999
2,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,16,1.1512,50.0,0.5086
3,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,16,0.8317,75.0,0.6172
4,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,16,0.675,75.0,0.6883
5,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,16,1.2518,50.0,0.4994
6,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,16,1.1267,50.0,0.5078
7,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,16,1.0838,50.0,0.5235
8,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,16,1.0045,62.5,0.5588
9,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,16,1.4893,50.0,0.5
10,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,16,1.1349,50.0,0.5
11,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,16,1.1314,50.0,0.5057
12,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,16,0.8117,75.0,0.6311
13,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,16,1.1297,50.0,0.5226
14,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,16,0.7806,75.0,0.6768
15,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,16,0.5565,75.0,0.7088
16,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,16,0.5504,75.0,0.717
17,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,16,1.3515,50.0,0.5005
18,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,16,1.0938,50.0,0.5189
19,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,16,1.0175,62.5,0.5476
20,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,16,0.9622,62.5,0.5881
21,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,16,1.2423,50.0,0.4991
22,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,16,1.1158,50.0,0.5073
23,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,16,1.043,50.0,0.5331
24,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,16,0.9394,62.5,0.5763
25,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,1,16,1.0346,50.0,0.4999
26,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,5,16,1.1206,50.0,0.5011
27,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,10,16,1.1529,50.0,0.4999
28,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,15,16,1.1054,62.5,0.5232
29,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,1,16,1.2107,50.0,0.498
30,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,5,16,1.1007,50.0,0.521
31,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,10,16,0.8402,62.5,0.6011
32,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,15,16,0.829,62.5,0.5973
33,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,1,16,1.3001,50.0,0.5084
34,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,5,16,0.9265,75.0,0.589
35,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,10,16,0.9601,50.0,0.5009
36,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,15,16,0.9066,62.5,0.5886
37,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,1,16,1.1464,50.0,0.5261
38,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,5,16,0.7998,75.0,0.6356
39,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,10,16,0.5672,75.0,0.6967
40,mlp,vgg11,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,15,16,0.5674,75.0,0.7042
