,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,32,0.4511,50.0,0.5123
2,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,32,0.1453,100.0,0.7423
3,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,32,0.0031,100.0,0.9041
4,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,32,0.0,100.0,0.9041
5,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,1,20,32,0.0,100.0,0.9041
6,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,1,25,32,0.0,100.0,0.9041
7,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,1,30,32,0.0,100.0,0.9041
8,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,32,0.7844,50.0,0.5082
9,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,32,0.5543,50.0,0.5196
10,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,32,0.4693,75.0,0.5704
11,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,32,0.3438,75.0,0.6469
12,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,2,20,32,0.2828,75.0,0.6683
13,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,2,25,32,0.2359,87.5,0.7062
14,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,2,30,32,0.0399,100.0,0.8182
15,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,32,0.6317,50.0,0.5622
16,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,32,0.388,75.0,0.6915
17,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,32,0.2567,87.5,0.7701
18,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,32,0.0208,100.0,0.9009
19,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,3,20,32,0.0005,100.0,0.9112
20,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,3,25,32,0.0,100.0,0.9113
21,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,3,30,32,0.0,100.0,0.9117
22,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,32,0.394,75.0,0.6287
23,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,32,0.3944,75.0,0.6954
24,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,32,0.1769,100.0,0.8213
25,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,32,0.1753,87.5,0.855
26,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,4,20,32,0.0,100.0,0.9276
27,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,4,25,32,0.0,100.0,0.9277
28,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,4,30,32,0.0,100.0,0.9277
29,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,32,0.8887,50.0,0.508
30,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,32,0.549,50.0,0.5515
31,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,32,0.3123,87.5,0.7152
32,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,32,0.2176,87.5,0.7727
33,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,5,20,32,0.1725,87.5,0.782
34,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,5,25,32,0.1696,87.5,0.7839
35,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,5,30,32,0.1687,87.5,0.7834
36,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,32,1.021,50.0,0.5043
37,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,32,0.5858,62.5,0.5116
38,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,32,0.5314,62.5,0.5404
39,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,32,0.4663,62.5,0.5737
40,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,6,20,32,0.4427,62.5,0.5879
41,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,6,25,32,0.4305,75.0,0.5975
42,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,0,6,30,32,0.4054,75.0,0.6104
43,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,1,1,32,0.3965,50.0,0.5223
44,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,1,5,32,0.2695,62.5,0.665
45,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,1,10,32,0.1769,62.5,0.6269
46,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,1,15,32,0.0,100.0,0.9445
47,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,1,20,32,0.0,100.0,0.9445
48,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,1,25,32,0.0,100.0,0.9445
49,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,1,30,32,0.0,100.0,0.9445
50,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,2,1,32,1.0223,50.0,0.5075
51,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,2,5,32,0.5539,62.5,0.526
52,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,2,10,32,0.3929,75.0,0.6393
53,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,2,15,32,0.2883,75.0,0.6779
54,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,2,20,32,0.0975,87.5,0.7435
55,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,2,25,32,0.2917,87.5,0.7493
56,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,2,30,32,0.1745,87.5,0.772
57,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,3,1,32,0.7046,50.0,0.4998
58,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,3,5,32,0.5727,62.5,0.5472
59,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,3,10,32,0.3072,87.5,0.6989
60,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,3,15,32,0.0531,100.0,0.8406
61,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,3,20,32,0.0016,100.0,0.8865
62,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,3,25,32,0.0,100.0,0.8911
63,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,3,30,32,0.0,100.0,0.8919
64,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,4,1,32,0.6207,75.0,0.5519
65,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,4,5,32,0.3357,75.0,0.6992
66,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,4,10,32,0.2469,87.5,0.8255
67,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,4,15,32,0.0002,100.0,0.9201
68,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,4,20,32,0.0,100.0,0.9217
69,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,4,25,32,0.0,100.0,0.9218
70,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,4,30,32,0.0,100.0,0.9218
71,mlp,resnet18,humble,shj_images_set1,0.0033,0.03,6.5,2,1,5,1,32,0.6859,50.0,0.5168
