,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,64,0.8837,50.0,0.525
2,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,64,0.6764,62.5,0.5589
3,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,64,0.603,75.0,0.6821
4,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,64,0.4349,87.5,0.7778
5,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,20,64,0.3301,87.5,0.8339
6,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,25,64,0.3307,87.5,0.8385
7,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,30,64,0.4209,87.5,0.7873
8,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,35,64,0.3558,87.5,0.8012
9,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,40,64,0.3411,87.5,0.8089
10,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,45,64,0.3298,87.5,0.8153
11,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,50,64,0.3207,87.5,0.8204
12,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,55,64,0.3134,87.5,0.8243
13,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,60,64,0.3073,87.5,0.8274
14,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,64,0.985,50.0,0.4999
15,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,64,0.7222,50.0,0.5122
16,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,64,0.7244,50.0,0.5203
17,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,64,0.6777,62.5,0.5501
18,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,20,64,0.668,62.5,0.5689
19,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,25,64,0.6303,75.0,0.5984
20,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,30,64,0.6089,75.0,0.6163
21,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,35,64,0.5933,75.0,0.6296
22,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,40,64,0.5814,75.0,0.64
23,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,45,64,0.5746,75.0,0.6493
24,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,50,64,0.5655,75.0,0.6543
25,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,55,64,0.558,75.0,0.6597
26,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,60,64,0.5511,75.0,0.6656
27,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,64,0.8438,50.0,0.5621
28,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,64,0.6005,87.5,0.7078
29,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,64,0.3947,87.5,0.8436
30,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,64,0.3259,87.5,0.8666
31,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,20,64,0.2515,87.5,0.8844
32,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,25,64,0.2931,100.0,0.9408
33,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,30,64,0.1288,100.0,0.9602
34,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,35,64,0.1022,100.0,0.9731
35,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,40,64,0.0814,100.0,0.9819
36,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,45,64,0.0692,100.0,0.9871
37,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,50,64,0.06,100.0,0.9905
38,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,55,64,0.0529,100.0,0.9927
39,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,60,64,0.0473,100.0,0.9943
40,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,64,0.9064,75.0,0.6576
41,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,64,0.5567,75.0,0.7281
42,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,64,0.4661,75.0,0.7199
43,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,64,0.5366,75.0,0.739
44,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,20,64,0.5602,75.0,0.7207
45,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,25,64,0.5003,75.0,0.7279
46,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,30,64,0.5259,75.0,0.7295
47,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,35,64,0.5304,75.0,0.7357
48,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,40,64,0.5312,75.0,0.722
49,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,45,64,0.5047,75.0,0.7238
50,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,50,64,0.5112,75.0,0.7272
51,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,55,64,0.4588,75.0,0.7351
52,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,60,64,0.4461,75.0,0.7389
53,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,64,0.9082,50.0,0.5052
54,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,64,0.7098,75.0,0.5214
55,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,64,0.6398,75.0,0.6258
56,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,64,0.5392,75.0,0.6828
57,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,20,64,0.4899,75.0,0.7171
