,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,16,0.6789,62.5,0.5832
2,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,16,0.1941,100.0,0.9681
3,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,16,0.0761,100.0,0.9948
4,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,16,0.0456,100.0,0.998
5,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,16,0.856,50.0,0.512
6,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,16,0.6615,75.0,0.5889
7,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,16,0.5237,75.0,0.7052
8,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,16,0.4337,100.0,0.765
9,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,16,0.782,75.0,0.6279
10,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,16,0.5531,75.0,0.7678
11,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,16,0.345,100.0,0.9167
12,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,16,0.0968,100.0,0.9915
13,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,16,0.7251,62.5,0.6656
14,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,16,0.3863,87.5,0.8235
15,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,16,0.1048,100.0,0.9897
16,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,16,0.0595,100.0,0.9966
17,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,16,0.8839,62.5,0.5679
18,mlp,resnet152,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,16,0.5903,75.0,0.6874
