,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,16,0.7281,50.0,0.5283
2,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,16,0.7999,75.0,0.6336
3,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,16,0.1234,75.0,0.6756
4,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,16,0.0,100.0,0.9753
5,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,16,1.3183,50.0,0.5075
6,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,16,1.0798,75.0,0.5332
7,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,16,0.9032,75.0,0.6312
8,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,16,0.5564,75.0,0.7176
9,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,16,0.8965,62.5,0.5801
10,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,16,0.4742,87.5,0.7465
11,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,16,0.3577,87.5,0.8234
12,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,16,0.2683,87.5,0.8578
13,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,16,1.0719,75.0,0.5982
14,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,16,0.5918,87.5,0.7568
15,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,16,0.6038,87.5,0.8112
16,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,16,0.1202,87.5,0.8944
17,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,16,1.2159,50.0,0.5137
18,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,16,0.9983,62.5,0.5619
19,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,16,0.5525,75.0,0.6925
20,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,16,0.3169,87.5,0.751
21,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,16,1.4572,50.0,0.5025
22,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,16,1.0929,50.0,0.5076
23,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,16,1.0557,50.0,0.5264
24,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,16,0.9409,62.5,0.5779
25,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,1,16,0.6339,50.0,0.5115
26,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,5,16,0.6078,62.5,0.6583
27,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,10,16,0.1612,100.0,0.9263
28,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,1,15,16,0.0,100.0,0.976
29,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,1,16,1.1214,50.0,0.4988
30,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,5,16,1.0697,50.0,0.5041
31,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,10,16,1.0418,50.0,0.5216
32,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,2,15,16,0.8577,75.0,0.6379
33,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,1,16,0.9938,50.0,0.5184
34,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,5,16,0.9339,75.0,0.7162
35,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,10,16,0.3717,87.5,0.8646
36,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,3,15,16,0.0618,100.0,0.9094
37,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,1,16,0.7449,75.0,0.6384
38,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,5,16,0.5389,75.0,0.7358
39,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,10,16,0.4518,87.5,0.7748
40,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,4,15,16,0.1997,87.5,0.8509
41,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,5,1,16,1.2075,50.0,0.5053
42,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,5,5,16,1.0496,50.0,0.5358
43,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,5,10,16,0.7711,75.0,0.6789
44,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,5,15,16,0.4102,87.5,0.8146
45,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,6,1,16,1.2708,50.0,0.5012
46,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,6,5,16,1.0797,50.0,0.5034
47,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,6,10,16,1.0707,50.0,0.5086
48,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,1,6,15,16,1.0547,50.0,0.5241
49,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,2,1,1,16,1.1346,100.0,0.5669
50,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,2,1,5,16,0.0,100.0,0.9152
51,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,2,1,10,16,0.0,100.0,0.9152
52,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,2,1,15,16,0.0,100.0,0.9152
53,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,2,2,1,16,1.3987,50.0,0.5062
54,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,2,2,5,16,1.0602,50.0,0.5354
55,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,2,2,10,16,0.7725,75.0,0.6451
56,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,2,2,15,16,0.5558,75.0,0.7239
57,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,2,3,1,16,1.2153,50.0,0.4977
