,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,64,0.9696,50.0,0.5327
2,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,64,0.9857,75.0,0.6253
3,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,64,0.2393,100.0,0.9566
4,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,64,0.0,100.0,0.9817
5,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,20,64,0.0,100.0,0.9817
6,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,25,64,0.0,100.0,0.9817
7,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,30,64,0.0,100.0,0.9817
8,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,35,64,0.0,100.0,0.9817
9,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,40,64,0.0,100.0,0.9817
10,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,45,64,0.0,100.0,0.9817
11,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,50,64,0.0,100.0,0.9817
12,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,55,64,0.0,100.0,0.9817
13,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,1,60,64,0.0,100.0,0.9817
14,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,64,1.321,50.0,0.5031
15,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,64,1.0618,50.0,0.5167
16,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,64,0.8103,75.0,0.6469
17,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,64,0.5624,75.0,0.6912
18,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,20,64,0.5532,75.0,0.679
19,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,25,64,0.5496,75.0,0.68
20,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,30,64,0.6359,75.0,0.6926
21,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,35,64,0.5129,75.0,0.6997
22,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,40,64,0.2278,100.0,0.8213
23,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,45,64,0.5701,75.0,0.7406
24,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,50,64,0.0,100.0,0.9022
25,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,55,64,0.0,100.0,0.9022
26,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,2,60,64,0.0,100.0,0.9022
27,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,64,0.9261,62.5,0.5962
28,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,64,0.4373,87.5,0.7503
29,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,64,0.3677,87.5,0.8356
30,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,64,0.225,87.5,0.8748
31,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,20,64,0.1307,87.5,0.864
32,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,25,64,0.0215,87.5,0.8845
33,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,30,64,0.0565,100.0,0.9396
34,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,35,64,0.0,100.0,0.9666
35,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,40,64,0.0,100.0,0.9666
36,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,45,64,0.0,100.0,0.9666
37,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,50,64,0.0,100.0,0.9666
38,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,55,64,0.0,100.0,0.9666
39,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,3,60,64,0.0,100.0,0.9666
40,mlp,resnet18,hinge,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,64,0.6466,75.0,0.6298
