,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,16,0.4474,50.0,0.4992
2,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,16,0.2943,50.0,0.5019
3,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,16,0.1203,50.0,0.6066
4,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,16,0.0013,62.5,0.6851
5,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,16,0.6498,50.0,0.5014
6,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,16,0.2937,50.0,0.5012
7,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,16,0.2211,50.0,0.5698
8,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,16,0.1769,75.0,0.6148
9,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,16,0.3086,50.0,0.504
10,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,16,0.3005,50.0,0.5495
11,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,16,0.0975,62.5,0.6553
12,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,16,0.0025,75.0,0.6905
13,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,16,1.204,50.0,0.5073
14,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,16,0.1476,62.5,0.617
15,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,16,0.0063,87.5,0.6995
16,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,16,0.0026,87.5,0.6945
17,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,16,0.5175,50.0,0.4971
18,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,16,0.3044,50.0,0.5003
19,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,16,0.2735,50.0,0.5095
20,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,16,0.2111,50.0,0.5607
21,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,16,0.5961,50.0,0.4995
22,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,16,0.3902,50.0,0.4999
23,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,16,0.3783,50.0,0.5002
24,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,16,0.3692,50.0,0.5001
25,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,1,16,0.3952,50.0,0.4988
26,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,5,16,0.037,100.0,0.6745
27,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,10,16,0.0012,100.0,0.7049
28,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,1,15,16,0.0006,100.0,0.6998
29,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,1,16,0.5054,50.0,0.5
30,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,5,16,0.2986,50.0,0.5017
31,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,10,16,0.248,50.0,0.529
32,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,2,15,16,0.2488,50.0,0.5441
33,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,1,16,0.5795,50.0,0.4991
34,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,5,16,0.355,50.0,0.5086
35,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,10,16,0.3313,50.0,0.5421
36,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,3,15,16,0.0069,62.5,0.6978
37,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,1,16,0.4027,50.0,0.5351
38,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,5,16,0.1494,62.5,0.6204
39,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,10,16,0.0179,75.0,0.6918
40,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,4,15,16,0.0055,75.0,0.6946
41,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,5,1,16,0.3985,50.0,0.5012
42,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,5,5,16,0.2901,50.0,0.5138
43,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,5,10,16,0.1953,50.0,0.559
44,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,5,15,16,0.1701,50.0,0.57
45,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,6,1,16,0.4723,50.0,0.4996
46,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,6,5,16,0.3851,50.0,0.4997
47,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,6,10,16,0.3794,50.0,0.5
48,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,1,6,15,16,0.3775,50.0,0.5001
49,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,1,1,16,0.3784,50.0,0.504
50,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,1,5,16,0.0278,62.5,0.6716
51,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,1,10,16,0.0003,75.0,0.6925
52,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,1,15,16,0.0001,75.0,0.6923
53,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,2,1,16,0.4262,50.0,0.5016
54,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,2,5,16,0.282,50.0,0.5304
55,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,2,10,16,0.207,62.5,0.585
56,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,2,15,16,0.0363,50.0,0.6546
57,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,3,1,16,0.6482,50.0,0.5073
58,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,3,5,16,0.2835,50.0,0.5729
59,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,3,10,16,0.0438,75.0,0.697
60,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,3,15,16,0.0024,100.0,0.6934
61,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,4,1,16,0.2553,50.0,0.5044
62,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,4,5,16,0.1189,62.5,0.6547
63,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,4,10,16,0.0066,75.0,0.6939
64,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,4,15,16,0.0037,75.0,0.69
65,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,5,1,16,0.6109,50.0,0.5088
66,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,5,5,16,0.2547,50.0,0.5201
67,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,5,10,16,0.1618,62.5,0.5873
68,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,5,15,16,0.1361,50.0,0.5881
69,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,6,1,16,0.5624,50.0,0.4999
70,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,2,6,5,16,0.355,50.0,0.4999
