,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,32,0.7785,75.0,0.53
2,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,32,0.6812,62.5,0.6026
3,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,32,0.5207,87.5,0.7285
4,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,32,0.4108,87.5,0.8106
5,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,20,32,0.3489,87.5,0.8257
6,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,25,32,0.3647,87.5,0.8054
7,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,1,30,32,0.3427,87.5,0.8145
8,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,32,0.9245,50.0,0.4999
9,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,32,0.7258,50.0,0.5014
10,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,32,0.712,75.0,0.5132
11,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,32,0.6991,62.5,0.5286
12,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,20,32,0.704,62.5,0.5458
13,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,25,32,0.6844,75.0,0.568
14,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,2,30,32,0.6537,62.5,0.5913
15,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,32,0.8418,75.0,0.6125
16,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,32,0.4574,87.5,0.7831
17,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,32,0.3882,87.5,0.8441
18,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,32,0.3483,87.5,0.8534
19,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,20,32,0.3246,87.5,0.8593
20,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,25,32,0.2995,87.5,0.8628
21,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,3,30,32,0.2822,87.5,0.8652
22,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,32,0.9973,75.0,0.6808
23,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,32,0.4962,75.0,0.7208
24,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,32,0.5238,75.0,0.7176
25,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,32,0.5054,75.0,0.7221
26,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,20,32,0.502,75.0,0.7239
27,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,25,32,0.5279,75.0,0.714
28,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,4,30,32,0.456,75.0,0.7347
29,mlp,vgg11,ll,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,32,0.932,50.0,0.5018
