,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,16,0.8202,50.0,0.5003
2,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,16,0.5962,50.0,0.5004
3,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,16,0.6094,50.0,0.5064
4,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,16,0.6099,50.0,0.503
5,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,16,0.9752,50.0,0.4987
6,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,16,0.5928,50.0,0.5018
7,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,16,0.5824,50.0,0.5214
8,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,16,0.5369,50.0,0.5304
9,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,16,0.8037,75.0,0.5197
10,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,16,0.646,50.0,0.5031
11,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,16,0.4735,87.5,0.6742
12,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,16,0.2164,87.5,0.7643
13,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,16,0.85,50.0,0.5
14,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,16,0.5373,50.0,0.5586
15,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,4,10,16,0.4132,75.0,0.6589
16,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,4,15,16,0.5722,75.0,0.6237
17,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,5,1,16,1.0932,50.0,0.4994
18,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,5,5,16,0.6088,50.0,0.5014
19,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,5,10,16,0.5849,62.5,0.5181
20,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,5,15,16,0.5249,75.0,0.5584
21,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,6,1,16,1.1733,50.0,0.4999
22,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,6,5,16,0.6267,50.0,0.5
23,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,6,10,16,0.6537,50.0,0.5
24,mlp,vgg11,humble,shj_images_set1,0.0033,0.03,6.5,2,0,6,15,16,0.6582,50.0,0.5001
