,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,1,64,0.2891,50.0,0.5164
2,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,5,64,0.0091,87.5,0.6868
3,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,10,64,0.0006,100.0,0.6991
4,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,15,64,0.0004,100.0,0.6971
5,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,20,64,0.0002,100.0,0.6951
6,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,25,64,0.0002,87.5,0.6937
7,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,30,64,0.0001,87.5,0.6927
8,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,35,64,0.0001,87.5,0.692
9,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,40,64,0.0001,87.5,0.6915
10,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,45,64,0.0,87.5,0.6912
11,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,50,64,0.0,87.5,0.6909
12,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,55,64,0.0,87.5,0.6907
13,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,1,60,64,0.0,87.5,0.6906
14,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,1,64,0.5456,50.0,0.5014
15,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,5,64,0.2976,50.0,0.5032
16,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,10,64,0.2499,50.0,0.5097
17,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,15,64,0.051,50.0,0.6429
18,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,20,64,0.002,75.0,0.6924
19,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,25,64,0.0006,87.5,0.6938
20,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,30,64,0.0003,75.0,0.692
21,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,35,64,0.0002,75.0,0.6912
22,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,40,64,0.0002,75.0,0.6909
23,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,45,64,0.0001,75.0,0.6907
24,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,50,64,0.0001,75.0,0.6906
25,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,55,64,0.0001,75.0,0.6906
26,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,2,60,64,0.0001,75.0,0.6906
27,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,1,64,0.6419,50.0,0.5017
28,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,5,64,0.2756,50.0,0.5598
29,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,10,64,0.1942,50.0,0.616
30,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,15,64,0.0044,75.0,0.6879
31,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,20,64,0.0017,87.5,0.6904
32,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,25,64,0.0011,87.5,0.6898
33,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,30,64,0.0007,87.5,0.6891
34,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,35,64,0.0005,62.5,0.6893
35,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,40,64,0.0004,62.5,0.6897
36,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,45,64,0.0003,62.5,0.69
37,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,50,64,0.0003,62.5,0.6901
38,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,55,64,0.0002,62.5,0.6902
39,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,3,60,64,0.0002,62.5,0.6902
40,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,1,64,0.4036,50.0,0.5128
41,mlp,resnet152,mse,shj_images_set1,0.0033,0.03,6.5,2,0,4,5,64,0.2586,50.0,0.5569
