,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,1,0.0495,50.0,0.4985
2,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,4,0.0416,50.0,0.4996
3,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,8,0.036,50.0,0.502
4,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,12,0.0329,50.0,0.5049
5,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,16,0.0309,50.0,0.5082
6,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,20,0.0293,50.0,0.5116
7,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,24,0.028,50.0,0.5152
8,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,28,0.0268,50.0,0.5188
9,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,32,0.0257,50.0,0.5224
10,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,36,0.0246,50.0,0.5261
11,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,40,0.0236,50.0,0.5298
12,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,44,0.0226,50.0,0.5335
13,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,48,0.0216,50.0,0.5372
14,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,52,0.0206,50.0,0.5409
15,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,56,0.0197,50.0,0.5445
16,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,60,0.0188,50.0,0.5482
17,mlp,,mse,abstract,0.002,0.015,,2.0,0,1,64,0.018,50.0,0.5518
18,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,1,0.046,50.0,0.4944
19,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,4,0.0441,62.5,0.4946
20,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,8,0.0425,50.0,0.4948
21,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,12,0.0413,50.0,0.495
22,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,16,0.0405,50.0,0.4951
23,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,20,0.0398,50.0,0.4953
24,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,24,0.0393,50.0,0.4954
25,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,28,0.0388,50.0,0.4955
26,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,32,0.0384,50.0,0.4956
27,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,36,0.038,50.0,0.4958
28,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,40,0.0377,50.0,0.4959
29,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,44,0.0374,50.0,0.496
30,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,48,0.0371,50.0,0.4961
31,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,52,0.0368,50.0,0.4962
32,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,56,0.0365,50.0,0.4963
33,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,60,0.0362,50.0,0.4964
34,mlp,,mse,abstract,0.002,0.015,,2.0,0,2,64,0.036,50.0,0.4966
35,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,1,0.0233,50.0,0.5346
36,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,4,0.0228,50.0,0.5354
37,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,8,0.0223,50.0,0.5364
38,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,12,0.022,50.0,0.5374
39,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,16,0.0217,50.0,0.5384
40,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,20,0.0215,50.0,0.5394
41,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,24,0.0213,50.0,0.5404
42,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,28,0.0211,50.0,0.5413
43,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,32,0.0209,50.0,0.5423
44,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,36,0.0207,50.0,0.5432
45,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,40,0.0205,50.0,0.5441
46,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,44,0.0203,50.0,0.5451
47,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,48,0.0202,50.0,0.546
48,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,52,0.02,50.0,0.5469
49,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,56,0.0199,50.0,0.5478
50,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,60,0.0197,50.0,0.5487
51,mlp,,mse,abstract,0.002,0.015,,2.0,0,3,64,0.0196,50.0,0.5495
52,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,1,0.042,50.0,0.5349
53,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,4,0.0345,50.0,0.5381
54,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,8,0.0281,50.0,0.5414
55,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,12,0.0242,50.0,0.544
56,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,16,0.0219,50.0,0.5461
57,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,20,0.0204,50.0,0.548
58,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,24,0.0194,50.0,0.5498
59,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,28,0.0187,50.0,0.5515
60,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,32,0.0181,50.0,0.5532
61,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,36,0.0176,50.0,0.5549
62,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,40,0.0172,50.0,0.5565
63,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,44,0.0168,50.0,0.5582
64,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,48,0.0164,50.0,0.5598
65,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,52,0.016,50.0,0.5615
66,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,56,0.0157,50.0,0.5631
67,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,60,0.0154,50.0,0.5647
68,mlp,,mse,abstract,0.002,0.015,,2.0,0,4,64,0.0151,50.0,0.5663
69,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,1,0.0774,50.0,0.5031
70,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,4,0.0595,75.0,0.5065
71,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,8,0.0453,50.0,0.5101
72,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,12,0.0373,50.0,0.5128
73,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,16,0.0329,50.0,0.5147
74,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,20,0.0304,50.0,0.5162
75,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,24,0.029,50.0,0.5175
76,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,28,0.0281,50.0,0.5185
77,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,32,0.0276,50.0,0.5194
78,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,36,0.0272,50.0,0.5202
79,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,40,0.027,50.0,0.521
80,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,44,0.0268,50.0,0.5217
81,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,48,0.0266,50.0,0.5224
82,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,52,0.0264,50.0,0.523
83,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,56,0.0263,50.0,0.5236
84,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,60,0.0261,50.0,0.5243
85,mlp,,mse,abstract,0.002,0.015,,2.0,0,5,64,0.026,50.0,0.5249
86,mlp,,mse,abstract,0.002,0.015,,2.0,0,6,1,0.0762,50.0,0.4999
87,mlp,,mse,abstract,0.002,0.015,,2.0,0,6,4,0.0619,50.0,0.4998
88,mlp,,mse,abstract,0.002,0.015,,2.0,0,6,8,0.0499,37.5,0.4995
89,mlp,,mse,abstract,0.002,0.015,,2.0,0,6,12,0.0428,50.0,0.4993
90,mlp,,mse,abstract,0.002,0.015,,2.0,0,6,16,0.0388,50.0,0.4991
91,mlp,,mse,abstract,0.002,0.015,,2.0,0,6,20,0.0364,50.0,0.499
92,mlp,,mse,abstract,0.002,0.015,,2.0,0,6,24,0.0351,50.0,0.4989
93,mlp,,mse,abstract,0.002,0.015,,2.0,0,6,28,0.0343,50.0,0.4988
94,mlp,,mse,abstract,0.002,0.015,,2.0,0,6,32,0.0339,50.0,0.4988
95,mlp,,mse,abstract,0.002,0.015,,2.0,0,6,36,0.0336,50.0,0.4988
96,mlp,,mse,abstract,0.002,0.015,,2.0,0,6,40,0.0334,50.0,0.4988
