,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,,hinge,abstract,0.002,0.015,,2.0,0,1,1,0.9614,62.5,0.5317
2,mlp,,hinge,abstract,0.002,0.015,,2.0,0,1,4,0.8734,62.5,0.5736
3,mlp,,hinge,abstract,0.002,0.015,,2.0,0,1,8,0.7372,75.0,0.634
4,mlp,,hinge,abstract,0.002,0.015,,2.0,0,1,12,0.56,87.5,0.6989
5,mlp,,hinge,abstract,0.002,0.015,,2.0,0,1,16,0.3567,100.0,0.7841
6,mlp,,hinge,abstract,0.002,0.015,,2.0,0,1,20,0.1392,100.0,0.8617
7,mlp,,hinge,abstract,0.002,0.015,,2.0,0,1,24,0.0238,100.0,0.9002
8,mlp,,hinge,abstract,0.002,0.015,,2.0,0,1,28,0.0,100.0,0.9002
9,mlp,,hinge,abstract,0.002,0.015,,2.0,0,1,32,0.0,100.0,0.9002
10,mlp,,hinge,abstract,0.002,0.015,,2.0,0,2,1,1.0023,50.0,0.4988
11,mlp,,hinge,abstract,0.002,0.015,,2.0,0,2,4,1.002,50.0,0.499
12,mlp,,hinge,abstract,0.002,0.015,,2.0,0,2,8,1.0016,50.0,0.4991
13,mlp,,hinge,abstract,0.002,0.015,,2.0,0,2,12,1.0012,50.0,0.4993
14,mlp,,hinge,abstract,0.002,0.015,,2.0,0,2,16,1.0008,50.0,0.4995
15,mlp,,hinge,abstract,0.002,0.015,,2.0,0,2,20,1.0004,50.0,0.4996
16,mlp,,hinge,abstract,0.002,0.015,,2.0,0,2,24,1.0001,50.0,0.4998
17,mlp,,hinge,abstract,0.002,0.015,,2.0,0,2,28,0.9997,50.0,0.4999
18,mlp,,hinge,abstract,0.002,0.015,,2.0,0,2,32,0.9993,50.0,0.5001
19,mlp,,hinge,abstract,0.002,0.015,,2.0,0,3,1,0.9859,50.0,0.5097
20,mlp,,hinge,abstract,0.002,0.015,,2.0,0,3,4,0.956,50.0,0.5225
21,mlp,,hinge,abstract,0.002,0.015,,2.0,0,3,8,0.9117,50.0,0.5424
22,mlp,,hinge,abstract,0.002,0.015,,2.0,0,3,12,0.8586,50.0,0.5673
23,mlp,,hinge,abstract,0.002,0.015,,2.0,0,3,16,0.7923,75.0,0.5986
24,mlp,,hinge,abstract,0.002,0.015,,2.0,0,3,20,0.7086,75.0,0.6355
25,mlp,,hinge,abstract,0.002,0.015,,2.0,0,3,24,0.6034,75.0,0.6729
26,mlp,,hinge,abstract,0.002,0.015,,2.0,0,3,28,0.5028,75.0,0.697
27,mlp,,hinge,abstract,0.002,0.015,,2.0,0,3,32,0.493,75.0,0.6998
28,mlp,,hinge,abstract,0.002,0.015,,2.0,0,4,1,0.922,50.0,0.5312
29,mlp,,hinge,abstract,0.002,0.015,,2.0,0,4,4,0.8719,50.0,0.545
30,mlp,,hinge,abstract,0.002,0.015,,2.0,0,4,8,0.8253,50.0,0.5638
31,mlp,,hinge,abstract,0.002,0.015,,2.0,0,4,12,0.7788,50.0,0.5862
32,mlp,,hinge,abstract,0.002,0.015,,2.0,0,4,16,0.7265,62.5,0.6126
33,mlp,,hinge,abstract,0.002,0.015,,2.0,0,4,20,0.6664,62.5,0.6428
34,mlp,,hinge,abstract,0.002,0.015,,2.0,0,4,24,0.5965,75.0,0.6764
35,mlp,,hinge,abstract,0.002,0.015,,2.0,0,4,28,0.5142,87.5,0.7123
36,mlp,,hinge,abstract,0.002,0.015,,2.0,0,4,32,0.4192,87.5,0.7523
37,mlp,,hinge,abstract,0.002,0.015,,2.0,0,5,1,0.9772,50.0,0.5133
38,mlp,,hinge,abstract,0.002,0.015,,2.0,0,5,4,0.9642,50.0,0.5199
39,mlp,,hinge,abstract,0.002,0.015,,2.0,0,5,8,0.9453,62.5,0.5296
40,mlp,,hinge,abstract,0.002,0.015,,2.0,0,5,12,0.924,75.0,0.5407
41,mlp,,hinge,abstract,0.002,0.015,,2.0,0,5,16,0.8992,75.0,0.5535
42,mlp,,hinge,abstract,0.002,0.015,,2.0,0,5,20,0.87,75.0,0.5682
43,mlp,,hinge,abstract,0.002,0.015,,2.0,0,5,24,0.8351,87.5,0.5852
44,mlp,,hinge,abstract,0.002,0.015,,2.0,0,5,28,0.7933,75.0,0.6044
45,mlp,,hinge,abstract,0.002,0.015,,2.0,0,5,32,0.7431,75.0,0.6255
46,mlp,,hinge,abstract,0.002,0.015,,2.0,0,6,1,1.0035,37.5,0.4983
47,mlp,,hinge,abstract,0.002,0.015,,2.0,0,6,4,1.0033,50.0,0.4984
48,mlp,,hinge,abstract,0.002,0.015,,2.0,0,6,8,1.0031,50.0,0.4985
49,mlp,,hinge,abstract,0.002,0.015,,2.0,0,6,12,1.0028,50.0,0.4986
50,mlp,,hinge,abstract,0.002,0.015,,2.0,0,6,16,1.0026,50.0,0.4988
51,mlp,,hinge,abstract,0.002,0.015,,2.0,0,6,20,1.0023,50.0,0.4989
52,mlp,,hinge,abstract,0.002,0.015,,2.0,0,6,24,1.0021,50.0,0.499
53,mlp,,hinge,abstract,0.002,0.015,,2.0,0,6,28,1.0019,50.0,0.499
54,mlp,,hinge,abstract,0.002,0.015,,2.0,0,6,32,1.0017,50.0,0.4991
1,mlp,,hinge,abstract,0.002,0.015,,2.5,0,1,1,1.0094,50.0,0.503
2,mlp,,hinge,abstract,0.002,0.015,,2.5,0,1,4,0.9625,50.0,0.5274
3,mlp,,hinge,abstract,0.002,0.015,,2.5,0,1,8,0.8947,62.5,0.5651
4,mlp,,hinge,abstract,0.002,0.015,,2.5,0,1,12,0.8101,75.0,0.6131
5,mlp,,hinge,abstract,0.002,0.015,,2.5,0,1,16,0.6945,75.0,0.675
