,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,1,1,32,0.4514,50.0,0.5155
2,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,1,5,32,0.1541,62.5,0.5914
3,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,1,10,32,0.0667,75.0,0.6453
4,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,1,15,32,0.0289,75.0,0.6713
5,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,1,20,32,0.0119,75.0,0.6829
6,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,1,25,32,0.0048,75.0,0.688
7,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,1,30,32,0.002,75.0,0.6902
8,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,2,1,32,0.3331,50.0,0.4983
9,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,2,5,32,0.2954,50.0,0.499
10,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,2,10,32,0.2923,50.0,0.4996
11,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,2,15,32,0.29,50.0,0.5001
12,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,2,20,32,0.288,50.0,0.5007
13,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,2,25,32,0.2863,50.0,0.5013
14,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,2,30,32,0.2847,50.0,0.5019
15,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,3,1,32,0.3744,50.0,0.5161
16,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,3,5,32,0.2429,50.0,0.5328
17,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,3,10,32,0.2032,50.0,0.5506
18,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,3,15,32,0.1777,50.0,0.5669
19,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,3,20,32,0.1634,50.0,0.5801
20,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,3,25,32,0.1563,62.5,0.5894
21,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,3,30,32,0.1525,62.5,0.5954
22,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,4,1,32,0.8172,50.0,0.4675
23,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,4,5,32,0.2281,50.0,0.5306
24,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,4,10,32,0.132,50.0,0.5741
25,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,4,15,32,0.0925,62.5,0.605
26,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,4,20,32,0.0787,62.5,0.6239
27,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,4,25,32,0.0745,62.5,0.6341
28,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,4,30,32,0.073,62.5,0.6393
29,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,5,1,32,0.442,50.0,0.5028
30,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,5,5,32,0.256,50.0,0.5185
31,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,5,10,32,0.2307,50.0,0.53
32,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,5,15,32,0.2174,50.0,0.5376
33,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,5,20,32,0.2081,50.0,0.5432
34,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,5,25,32,0.2003,50.0,0.5478
35,mlp,,mse,abstract,0.0033,0.03,6.5,2,0,5,30,32,0.1931,50.0,0.5519
