,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,1,1,16,0.5104,50.0,0.5229
2,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,1,5,16,0.3371,100.0,0.6188
3,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,1,10,16,0.1458,100.0,0.7389
4,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,1,15,16,0.0416,100.0,0.8191
5,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,2,1,16,0.5715,50.0,0.5024
6,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,2,5,16,0.543,50.0,0.5028
7,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,2,10,16,0.536,50.0,0.5033
8,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,2,15,16,0.5319,50.0,0.5038
9,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,3,1,16,0.5628,62.5,0.5002
10,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,3,5,16,0.5347,62.5,0.5116
11,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,3,10,16,0.5013,75.0,0.5281
12,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,3,15,16,0.4607,87.5,0.5513
13,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,4,1,16,0.5626,75.0,0.517
14,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,4,5,16,0.3898,75.0,0.5935
15,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,4,10,16,0.2807,75.0,0.6578
16,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,4,15,16,0.205,100.0,0.7092
17,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,5,1,16,0.5137,75.0,0.5223
18,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,5,5,16,0.4861,75.0,0.5366
19,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,5,10,16,0.4597,75.0,0.5532
20,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,5,15,16,0.4377,75.0,0.5684
21,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,6,1,16,0.5537,62.5,0.4997
22,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,6,5,16,0.545,37.5,0.4998
23,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,6,10,16,0.543,50.0,0.4998
24,mlp,,humble,abstract,0.0033,0.03,6.5,2,0,6,15,16,0.5415,50.0,0.4999
