,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,1,1,16,1.1147,50.0,0.4794
2,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,1,5,16,0.9801,50.0,0.5404
3,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,1,10,16,0.7551,50.0,0.6271
4,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,1,15,16,0.3374,100.0,0.8111
5,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,2,1,16,1.0411,50.0,0.5014
6,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,2,5,16,1.0394,50.0,0.5019
7,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,2,10,16,1.0372,50.0,0.5025
8,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,2,15,16,1.035,50.0,0.5031
9,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,3,1,16,1.0334,50.0,0.5074
10,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,3,5,16,0.9733,50.0,0.5249
11,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,3,10,16,0.9041,50.0,0.5466
12,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,3,15,16,0.8239,50.0,0.5805
13,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,4,1,16,0.9719,50.0,0.5362
14,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,4,5,16,0.8786,50.0,0.5741
15,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,4,10,16,0.7381,62.5,0.6316
16,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,4,15,16,0.5886,87.5,0.7095
17,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,5,1,16,1.0292,50.0,0.5069
18,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,5,5,16,0.9908,50.0,0.5188
19,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,5,10,16,0.9413,50.0,0.5313
20,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,5,15,16,0.894,50.0,0.5474
21,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,6,1,16,1.0417,50.0,0.5
22,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,6,5,16,1.0409,50.0,0.5001
23,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,6,10,16,1.04,50.0,0.5002
24,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,6,15,16,1.0392,50.0,0.5003
1,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,1,1,16,1.1504,37.5,0.4634
2,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,1,5,16,1.0045,75.0,0.5307
3,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,1,10,16,0.808,50.0,0.6059
4,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,1,15,16,0.5166,87.5,0.7199
5,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,2,1,16,1.0478,50.0,0.498
6,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,2,5,16,1.0453,50.0,0.4986
7,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,2,10,16,1.0427,50.0,0.4993
8,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,2,15,16,1.0404,50.0,0.4999
9,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,3,1,16,1.1027,50.0,0.4809
10,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,3,5,16,1.0144,50.0,0.5177
11,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,3,10,16,0.8926,75.0,0.5816
12,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,3,15,16,0.7151,75.0,0.6496
13,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,4,1,16,1.0906,50.0,0.4854
14,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,4,5,16,0.958,75.0,0.5494
15,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,4,10,16,0.7743,62.5,0.6079
16,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,4,15,16,0.6536,75.0,0.6635
17,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,5,1,16,0.9974,50.0,0.5214
18,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,5,5,16,0.951,50.0,0.5326
19,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,5,10,16,0.9205,50.0,0.5493
20,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,5,15,16,0.8795,50.0,0.5729
21,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,6,1,16,1.0406,50.0,0.4999
22,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,6,5,16,1.0396,50.0,0.5001
23,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,6,10,16,1.0385,50.0,0.5003
24,mlp,,hinge,abstract,0.0033,0.03,6.5,2,0,6,15,16,1.0374,50.0,0.5005
25,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,1,1,16,0.9558,50.0,0.5469
26,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,1,5,16,0.6741,50.0,0.6467
27,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,1,10,16,0.3027,100.0,0.8165
28,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,1,15,16,0.0324,100.0,0.9103
29,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,2,1,16,1.0513,50.0,0.5022
30,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,2,5,16,1.046,50.0,0.5042
31,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,2,10,16,1.0395,50.0,0.507
32,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,2,15,16,1.0324,50.0,0.5103
33,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,3,1,16,0.9647,50.0,0.5459
34,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,3,5,16,0.8328,62.5,0.5898
35,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,3,10,16,0.7068,75.0,0.6512
36,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,3,15,16,0.5554,75.0,0.6994
37,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,4,1,16,1.0652,50.0,0.4953
38,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,4,5,16,0.9629,75.0,0.5459
39,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,4,10,16,0.8147,75.0,0.6134
40,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,4,15,16,0.6396,75.0,0.6811
41,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,5,1,16,1.078,25.0,0.4815
42,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,5,5,16,1.0426,50.0,0.4981
43,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,5,10,16,1.0069,50.0,0.5164
44,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,5,15,16,0.9673,75.0,0.538
45,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,6,1,16,1.0436,50.0,0.4996
46,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,6,5,16,1.0418,50.0,0.5001
47,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,6,10,16,1.0396,50.0,0.5008
48,mlp,,hinge,abstract,0.0033,0.03,6.5,2,1,6,15,16,1.0376,50.0,0.5015
49,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,1,1,16,0.9944,50.0,0.5304
50,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,1,5,16,0.7676,50.0,0.623
51,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,1,10,16,0.3793,100.0,0.8104
52,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,1,15,16,0.0,100.0,0.9021
53,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,2,1,16,1.0218,50.0,0.5067
54,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,2,5,16,1.018,50.0,0.5087
55,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,2,10,16,1.012,50.0,0.5121
56,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,2,15,16,1.0039,50.0,0.5164
57,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,3,1,16,1.0451,50.0,0.5104
58,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,3,5,16,0.9301,62.5,0.5682
59,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,3,10,16,0.7555,75.0,0.6341
60,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,3,15,16,0.6119,75.0,0.6896
61,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,4,1,16,1.0534,62.5,0.5083
62,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,4,5,16,0.9678,50.0,0.5455
63,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,4,10,16,0.8466,50.0,0.5794
64,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,4,15,16,0.7576,87.5,0.6269
65,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,5,1,16,0.9409,62.5,0.5521
66,mlp,,hinge,abstract,0.0033,0.03,6.5,2,2,5,5,16,0.8696,75.0,0.5876
