,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Max Epochs,Train Loss,Train Accuracy,Probability Correct
1,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,1,1,32,0.602,87.5,0.6118
2,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,1,5,32,0.5556,87.5,0.6602
3,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,1,10,32,0.4924,100.0,0.7245
4,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,1,15,32,0.4208,100.0,0.7939
5,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,1,20,32,0.3463,100.0,0.8596
6,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,1,25,32,0.2774,100.0,0.911
7,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,1,30,32,0.2199,100.0,0.9452
8,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,2,1,32,0.7197,50.0,0.4999
9,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,2,5,32,0.7119,50.0,0.5017
10,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,2,10,32,0.7076,50.0,0.5037
11,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,2,15,32,0.7049,37.5,0.5056
12,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,2,20,32,0.7026,37.5,0.5073
13,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,2,25,32,0.7005,37.5,0.5089
14,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,2,30,32,0.6985,37.5,0.5107
15,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,3,1,32,0.7173,50.0,0.4977
16,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,3,5,32,0.7028,50.0,0.5102
17,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,3,10,32,0.6858,50.0,0.5262
18,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,3,15,32,0.6687,62.5,0.5434
19,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,3,20,32,0.6507,75.0,0.5623
20,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,3,25,32,0.6312,75.0,0.5831
21,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,3,30,32,0.6101,75.0,0.6056
22,mlp,,ll,abstract,0.0033,0.03,6.5,2,0,4,1,32,0.6916,62.5,0.5181
