,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,1,0.9761,50.0,0.5244
2,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,4,0.7112,100.0,0.5962
3,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,8,0.2963,100.0,0.692
4,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,12,0.3115,100.0,0.6791
5,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,1,16,0.0679,100.0,0.7812
6,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,1,1.0205,50.0,0.5148
7,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,4,0.7693,75.0,0.577
8,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,8,0.4566,75.0,0.645
9,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,12,0.5158,62.5,0.6487
10,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,2,16,0.2772,100.0,0.7078
11,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,1,0.9924,50.0,0.5273
12,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,4,0.6624,87.5,0.609
13,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,8,0.4704,50.0,0.6122
14,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,12,0.4426,75.0,0.6428
15,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,3,16,0.2353,100.0,0.7321
16,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,1,1.025,50.0,0.5106
17,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,4,0.8221,75.0,0.5595
18,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,8,0.5501,100.0,0.6265
19,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,12,0.2714,100.0,0.6854
20,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,4,16,0.141,100.0,0.7248
21,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,1,0.9938,75.0,0.5405
22,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,4,0.5732,62.5,0.5948
23,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,8,0.3663,75.0,0.6577
24,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,12,0.4194,75.0,0.6806
25,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,5,16,0.3887,87.5,0.7048
26,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,1,0.9909,87.5,0.5089
27,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,4,0.9112,75.0,0.5288
28,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,8,0.8018,75.0,0.5558
29,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,12,0.6733,75.0,0.5871
30,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,0,6,16,0.5607,87.5,0.6132
31,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,1,1.0341,50.0,0.5272
32,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,4,0.5369,100.0,0.6515
33,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,8,0.1964,50.0,0.6302
34,mlp,resnet18,hinge,shj_images_set2,0.001,0.005,,1.0,1,1,12,0.2492,100.0,0.7278
