,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,1,1,0.6931,50.0,0.5
2,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,1,4,0.6931,50.0,0.5001
3,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,1,8,0.6927,50.0,0.5003
4,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,1,12,0.691,100.0,0.5015
5,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,1,16,0.6851,100.0,0.5053
6,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,2,1,0.6931,50.0,0.5
7,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,2,4,0.6931,50.0,0.5
8,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,2,8,0.6931,50.0,0.5
9,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,2,12,0.693,50.0,0.5001
10,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,2,16,0.6929,50.0,0.5002
11,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,3,1,0.6931,50.0,0.5
12,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,3,4,0.6931,50.0,0.5
13,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,3,8,0.6931,50.0,0.5
14,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,3,12,0.6929,50.0,0.5001
15,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,3,16,0.6926,50.0,0.5004
16,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,4,1,0.6931,50.0,0.5
17,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,4,4,0.6931,50.0,0.5
18,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,4,8,0.6931,75.0,0.5
19,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,4,12,0.6929,87.5,0.5001
20,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,4,16,0.6925,87.5,0.5004
21,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,5,1,0.6931,75.0,0.5
22,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,5,4,0.6931,75.0,0.5
23,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,5,8,0.6931,75.0,0.5
24,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,5,12,0.6929,75.0,0.5002
25,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,5,16,0.6925,75.0,0.5004
26,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,6,1,0.6931,50.0,0.5
27,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,6,4,0.6931,50.0,0.5
28,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,6,8,0.6931,50.0,0.5
29,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,6,12,0.6931,50.0,0.5
30,alcove,vgg11,ll,shj_images_set2,0.001,0.005,0.5,1.0,0,6,16,0.6931,50.0,0.5
