,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,1,1,0.7107,50.0,0.5227
2,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,1,4,0.5668,100.0,0.5902
3,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,1,8,0.4371,100.0,0.6635
4,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,1,12,0.3488,100.0,0.7192
5,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,1,16,0.2853,100.0,0.7626
6,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,2,1,0.7065,50.0,0.5033
7,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,2,4,0.6772,75.0,0.5117
8,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,2,8,0.6566,75.0,0.5228
9,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,2,12,0.6358,75.0,0.5346
10,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,2,16,0.6138,75.0,0.5473
11,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,3,1,0.7137,75.0,0.5034
12,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,3,4,0.6418,87.5,0.5384
13,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,3,8,0.5732,75.0,0.575
14,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,3,12,0.5247,75.0,0.6035
15,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,3,16,0.4849,75.0,0.6285
16,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,4,1,0.7186,75.0,0.5152
17,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,4,4,0.5851,87.5,0.5772
18,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,4,8,0.4826,100.0,0.6337
19,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,4,12,0.4135,100.0,0.676
20,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,4,16,0.3596,100.0,0.7112
21,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,5,1,0.6769,75.0,0.5195
22,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,5,4,0.6197,87.5,0.5491
23,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,5,8,0.5632,87.5,0.5808
24,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,5,12,0.519,87.5,0.608
25,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,5,16,0.4804,87.5,0.6328
26,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,6,1,0.7014,62.5,0.5058
27,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,6,4,0.6674,75.0,0.5172
28,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,6,8,0.6413,75.0,0.5313
29,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,6,12,0.6182,75.0,0.5443
30,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,0,6,16,0.5968,75.0,0.5567
31,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,1,1,0.6977,50.0,0.5209
32,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,1,4,0.5829,100.0,0.5782
33,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,1,8,0.4694,100.0,0.6422
34,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,1,12,0.3838,100.0,0.6954
35,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,1,16,0.3177,100.0,0.7397
36,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,2,1,0.6913,50.0,0.5102
37,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,2,4,0.6504,75.0,0.5295
38,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,2,8,0.6091,75.0,0.5528
39,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,2,12,0.5746,75.0,0.573
40,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,2,16,0.5436,75.0,0.5917
41,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,3,1,0.6997,75.0,0.5096
42,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,3,4,0.6286,87.5,0.5466
43,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,3,8,0.5535,87.5,0.5883
44,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,3,12,0.4933,87.5,0.6242
45,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,3,16,0.4408,100.0,0.657
46,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,4,1,0.6654,87.5,0.5329
47,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,4,4,0.5758,87.5,0.5782
48,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,4,8,0.4934,100.0,0.6249
49,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,4,12,0.4317,100.0,0.6627
50,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,4,16,0.3808,100.0,0.6957
51,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,5,1,0.7247,62.5,0.5025
52,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,5,4,0.6448,87.5,0.5356
53,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,5,8,0.578,87.5,0.5722
54,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,5,12,0.5264,87.5,0.6033
55,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,5,16,0.483,87.5,0.6307
56,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,6,1,0.6951,62.5,0.504
57,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,6,4,0.6744,62.5,0.5124
58,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,6,8,0.6542,75.0,0.5232
59,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,6,12,0.6355,75.0,0.5336
60,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,1,6,16,0.618,75.0,0.5436
61,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,2,1,1,0.72,50.0,0.5016
62,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,2,1,4,0.6485,100.0,0.5325
63,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,2,1,8,0.5825,100.0,0.5673
64,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,2,1,12,0.5274,100.0,0.5989
65,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,2,1,16,0.4764,100.0,0.63
66,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,2,2,1,0.6897,50.0,0.5107
67,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,2,2,4,0.647,62.5,0.5308
68,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,2,2,8,0.6038,87.5,0.5545
69,mlp,resnet152,ll,shj_images_set2,0.001,0.005,,1.0,2,2,12,0.5655,100.0,0.5767
