,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,1,1,0.7611,100.0,0.7974
2,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,1,4,0.1996,100.0,0.8285
3,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,1,8,0.1635,100.0,0.8558
4,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,1,12,0.1381,100.0,0.876
5,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,1,16,0.1192,100.0,0.8915
6,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,2,1,0.6725,100.0,0.7989
7,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,2,4,0.1923,100.0,0.8337
8,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,2,8,0.1573,100.0,0.8603
9,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,2,12,0.1332,100.0,0.8797
10,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,2,16,0.1154,100.0,0.8945
11,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,3,1,0.6933,87.5,0.6745
12,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,3,4,0.3351,87.5,0.7175
13,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,3,8,0.2217,100.0,0.8103
14,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,3,12,0.1849,100.0,0.8383
15,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,3,16,0.1565,100.0,0.8608
16,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,4,1,0.7015,87.5,0.6349
17,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,4,4,0.423,87.5,0.684
18,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,4,8,0.3256,100.0,0.7412
19,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,4,12,0.2626,100.0,0.783
20,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,4,16,0.2184,100.0,0.8149
21,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,5,1,0.7186,75.0,0.664
22,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,5,4,0.3041,100.0,0.7625
23,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,5,8,0.2032,100.0,0.8262
24,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,5,12,0.1647,100.0,0.855
25,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,5,16,0.1385,100.0,0.8757
26,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,6,1,0.6908,50.0,0.5241
27,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,6,4,0.5612,87.5,0.6068
28,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,6,8,0.4002,100.0,0.7168
29,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,6,12,0.3193,100.0,0.7458
30,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,0,6,16,0.1916,100.0,0.8326
31,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,1,1,1,0.6832,100.0,0.8413
32,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,1,1,4,0.1583,100.0,0.86
33,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,1,1,8,0.1343,100.0,0.8792
34,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,1,1,12,0.1164,100.0,0.8939
35,mlp,vgg11,ll,shj_images_set2,0.001,0.005,,1.0,1,1,16,0.1025,100.0,0.9056
