,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,1,1,0.0625,50.0,0.5
2,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,1,4,0.0507,50.0,0.5
3,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,1,8,0.0412,50.0,0.5
4,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,1,12,0.0363,50.0,0.5
5,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,1,16,0.0338,50.0,0.5002
6,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,2,1,0.0625,50.0,0.5
7,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,2,4,0.0506,50.0,0.5
8,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,2,8,0.0412,50.0,0.5
9,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,2,12,0.0363,50.0,0.5
10,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,2,16,0.0338,50.0,0.5003
11,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,3,1,0.0625,50.0,0.5
12,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,3,4,0.0506,50.0,0.5
13,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,3,8,0.0412,50.0,0.5
14,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,3,12,0.0363,50.0,0.5
15,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,3,16,0.0338,50.0,0.5002
16,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,4,1,0.0625,50.0,0.5
17,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,4,4,0.0507,50.0,0.5
18,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,4,8,0.0412,50.0,0.5
19,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,4,12,0.0363,50.0,0.5
20,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,4,16,0.0338,50.0,0.5002
21,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,5,1,0.0625,50.0,0.5
22,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,5,4,0.0507,50.0,0.5
23,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,5,8,0.0412,50.0,0.5
24,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,5,12,0.0363,50.0,0.5
25,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,5,16,0.0338,50.0,0.5002
26,alcove,vgg11,mse,shj_images_set2,0.001,0.005,0.5,1.0,0,6,1,0.0625,50.0,0.5
