,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,1,1,0.0625,50.0,0.5004
2,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,1,4,0.0601,50.0,0.5016
3,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,1,8,0.0564,50.0,0.5026
4,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,1,12,0.0471,50.0,0.5018
5,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,1,16,0.0324,50.0,0.5024
6,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,2,1,0.0625,50.0,0.5004
7,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,2,4,0.0601,50.0,0.5016
8,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,2,8,0.0563,50.0,0.5027
9,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,2,12,0.0461,50.0,0.5026
10,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,2,16,0.0321,50.0,0.5026
11,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,3,1,0.0625,50.0,0.5009
12,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,3,4,0.0598,50.0,0.5034
13,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,3,8,0.0554,50.0,0.5066
14,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,3,12,0.0436,50.0,0.5094
15,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,3,16,0.0302,50.0,0.5117
16,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,4,1,0.0625,50.0,0.5008
17,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,4,4,0.0599,50.0,0.5034
18,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,4,8,0.0558,50.0,0.5064
19,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,4,12,0.0456,50.0,0.5066
20,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,4,16,0.0317,50.0,0.5055
21,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,5,1,0.0625,50.0,0.5004
22,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,5,4,0.06,50.0,0.5017
23,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,5,8,0.0561,50.0,0.5029
24,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,5,12,0.0456,50.0,0.5029
25,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,5,16,0.0319,50.0,0.5032
26,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,6,1,0.0625,50.0,0.5004
27,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,6,4,0.0601,50.0,0.5014
28,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,6,8,0.0564,50.0,0.5022
29,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,6,12,0.0466,50.0,0.5021
30,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,0,6,16,0.0321,50.0,0.5025
31,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,1,1,0.0625,50.0,0.5004
32,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,1,4,0.0601,50.0,0.5016
33,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,1,8,0.0564,50.0,0.5026
34,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,1,12,0.0471,50.0,0.5018
35,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,1,16,0.0324,50.0,0.5024
36,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,2,1,0.0625,50.0,0.5004
37,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,2,4,0.06,50.0,0.5017
38,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,2,8,0.0561,50.0,0.503
39,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,2,12,0.0452,50.0,0.5035
40,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,2,16,0.0317,50.0,0.5045
41,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,3,1,0.0625,50.0,0.5007
42,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,3,4,0.0599,50.0,0.5028
43,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,3,8,0.0559,50.0,0.5051
44,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,3,12,0.0463,50.0,0.5056
45,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,3,16,0.0316,50.0,0.5062
46,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,4,1,0.0625,50.0,0.5008
47,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,4,4,0.0599,50.0,0.5034
48,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,4,8,0.0558,50.0,0.5064
49,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,4,12,0.0456,50.0,0.5066
50,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,4,16,0.0317,50.0,0.5055
51,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,5,1,0.0625,50.0,0.5004
52,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,5,4,0.06,50.0,0.5017
53,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,5,8,0.0561,50.0,0.5029
54,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,5,12,0.0456,50.0,0.5029
55,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,5,16,0.0319,50.0,0.5032
56,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,6,1,0.0625,50.0,0.5004
57,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,6,4,0.0601,50.0,0.5014
58,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,6,8,0.0564,50.0,0.5022
59,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,6,12,0.0466,50.0,0.5021
60,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,1,6,16,0.0321,50.0,0.5025
61,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,1,1,0.0625,50.0,0.502
62,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,1,4,0.0587,50.0,0.5083
63,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,1,8,0.0517,50.0,0.5207
64,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,1,12,0.0369,50.0,0.537
65,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,1,16,0.0239,50.0,0.5571
66,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,2,1,0.0625,50.0,0.5004
67,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,2,4,0.0601,50.0,0.5016
68,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,2,8,0.0563,50.0,0.5027
69,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,2,12,0.0461,50.0,0.5026
70,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,2,16,0.0321,50.0,0.5026
71,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,3,1,0.0625,50.0,0.5008
72,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,3,4,0.0598,50.0,0.5033
73,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,3,8,0.0556,50.0,0.5063
74,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,3,12,0.0445,50.0,0.5068
75,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,3,16,0.0313,50.0,0.5063
76,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,4,1,0.0625,50.0,0.5008
77,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,4,4,0.0599,50.0,0.5034
78,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,4,8,0.0558,50.0,0.5064
79,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,4,12,0.0456,50.0,0.5066
80,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,4,16,0.0317,50.0,0.5055
81,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,5,1,0.0625,50.0,0.5008
82,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,5,4,0.0599,50.0,0.5031
83,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,5,8,0.0557,50.0,0.5059
84,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,5,12,0.0455,50.0,0.5056
85,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,5,16,0.0318,50.0,0.5049
86,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,6,1,0.0625,50.0,0.5004
87,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,6,4,0.0601,50.0,0.5014
88,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,6,8,0.0564,50.0,0.5022
89,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,6,12,0.0466,50.0,0.5021
90,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,2,6,16,0.0321,50.0,0.5025
91,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,1,1,0.0625,50.0,0.5015
92,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,1,4,0.0591,50.0,0.5062
93,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,1,8,0.0532,50.0,0.5137
94,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,1,12,0.038,50.0,0.5222
95,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,1,16,0.0269,50.0,0.5318
96,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,2,1,0.0625,50.0,0.5004
97,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,2,4,0.06,50.0,0.5017
98,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,2,8,0.0561,50.0,0.503
99,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,2,12,0.0452,50.0,0.5035
100,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,2,16,0.0317,50.0,0.5045
101,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,3,1,0.0625,50.0,0.5007
102,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,3,4,0.06,50.0,0.5027
103,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,3,8,0.0561,50.0,0.5049
104,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,3,12,0.047,50.0,0.5046
105,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,3,16,0.0322,50.0,0.5037
106,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,4,1,0.0625,50.0,0.5008
107,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,4,4,0.0599,50.0,0.5034
108,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,4,8,0.0558,50.0,0.5064
109,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,4,12,0.0456,50.0,0.5066
110,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,4,16,0.0317,50.0,0.5055
111,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,5,1,0.0625,50.0,0.5007
112,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,5,4,0.06,50.0,0.5025
113,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,5,8,0.0563,50.0,0.5045
114,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,5,12,0.0479,50.0,0.5034
115,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,5,16,0.0327,50.0,0.5024
116,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,6,1,0.0625,50.0,0.5004
117,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,6,4,0.0601,50.0,0.5014
118,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,6,8,0.0564,50.0,0.5022
119,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,6,12,0.0466,50.0,0.5021
120,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,3,6,16,0.0321,50.0,0.5025
121,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,1,1,0.0625,50.0,0.502
122,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,1,4,0.0587,50.0,0.5083
123,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,1,8,0.0517,50.0,0.5207
124,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,1,12,0.0369,50.0,0.537
125,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,1,16,0.0239,50.0,0.5571
126,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,2,1,0.0625,50.0,0.5012
127,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,2,4,0.0595,50.0,0.5045
128,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,2,8,0.0549,50.0,0.5084
129,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,2,12,0.0455,50.0,0.5093
130,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,2,16,0.0308,50.0,0.5115
131,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,3,1,0.0625,50.0,0.5009
132,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,3,4,0.0599,50.0,0.5035
133,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,3,8,0.0557,50.0,0.5068
134,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,3,12,0.0456,50.0,0.5069
135,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,3,16,0.0316,50.0,0.5062
136,alcove,resnet18,mse,shj_images_set1,0.002,0.015,6.0,2.0,4,4,1,0.0625,50.0,0.5008
