,Model,Net,Loss Type,Image Set,LR-Attention,LR-Association,c,phi,Permutation,Type,Epoch,Train Loss,Train Accuracy,Probability Correct
1,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,1,1,0.0661,50.0,0.5008
2,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,1,4,0.0885,50.0,0.5078
3,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,1,8,0.0359,50.0,0.5113
4,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,1,12,0.0286,50.0,0.5174
5,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,1,16,0.0241,50.0,0.5332
6,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,2,1,0.0639,50.0,0.5002
7,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,2,4,0.0501,50.0,0.5008
8,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,2,8,0.0333,50.0,0.5006
9,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,2,12,0.0315,50.0,0.5004
10,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,2,16,0.0312,50.0,0.5004
11,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,3,1,0.0373,50.0,0.503
12,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,3,4,0.058,50.0,0.5546
13,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,3,8,0.0263,50.0,0.5555
14,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,3,12,0.0199,50.0,0.5653
15,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,3,16,0.0142,50.0,0.5986
16,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,4,1,0.0544,50.0,0.5018
17,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,4,4,0.0843,50.0,0.5552
18,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,4,8,0.0324,50.0,0.5599
19,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,4,12,0.023,50.0,0.5647
20,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,4,16,0.0213,50.0,0.5674
21,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,5,1,0.0771,50.0,0.5
22,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,5,4,0.0709,50.0,0.5002
23,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,5,8,0.0354,50.0,0.5003
24,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,5,12,0.0315,50.0,0.5008
25,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,5,16,0.0308,50.0,0.5022
26,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,6,1,0.0617,50.0,0.4998
27,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,6,4,0.061,50.0,0.5001
28,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,6,8,0.0364,50.0,0.5002
29,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,6,12,0.032,50.0,0.5003
30,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,0,6,16,0.0312,50.0,0.5006
31,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,1,1,1,0.088,50.0,0.5001
32,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,1,1,4,0.0673,50.0,0.5002
33,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,1,1,8,0.0348,50.0,0.5
34,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,1,1,12,0.0316,50.0,0.5003
35,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,1,1,16,0.0311,50.0,0.5008
36,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,1,2,1,0.047,50.0,0.5008
37,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,1,2,4,0.0552,50.0,0.5044
38,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,1,2,8,0.0305,50.0,0.5104
39,mlp,vgg11,mse,shj_images_set1,0.002,0.015,,2.0,1,2,12,0.0241,50.0,0.5313
